NASDAQ,Close
18:13 - 18:14 01/08/2020,8910.42
18:14 - 18:15 01/08/2020,8910.46
18:15 - 18:16 01/08/2020,8911.3
18:16 - 18:17 01/08/2020,8912.29
18:17 - 18:18 01/08/2020,8914.6
18:18 - 18:19 01/08/2020,8914.95
18:19 - 18:20 01/08/2020,8914.85
18:20 - 18:21 01/08/2020,8916.04
18:21 - 18:22 01/08/2020,8914.87
18:22 - 18:23 01/08/2020,8918.85
18:23 - 18:24 01/08/2020,8920.27
18:24 - 18:25 01/08/2020,8918.11
18:25 - 18:26 01/08/2020,8920.05
18:26 - 18:27 01/08/2020,8921.38
18:27 - 18:28 01/08/2020,8923.18
18:28 - 18:29 01/08/2020,8922.53
18:29 - 18:30 01/08/2020,8921.9
18:30 - 18:31 01/08/2020,8922.36
18:31 - 18:32 01/08/2020,8922.11
18:32 - 18:33 01/08/2020,8921.52
18:33 - 18:34 01/08/2020,8921.35
18:34 - 18:35 01/08/2020,8919.7
18:35 - 18:36 01/08/2020,8916.69
18:36 - 18:37 01/08/2020,8913.44
18:37 - 18:38 01/08/2020,8912.37
18:38 - 18:39 01/08/2020,8913.49
18:39 - 18:40 01/08/2020,8914.58
18:40 - 18:41 01/08/2020,8914.66
18:41 - 18:42 01/08/2020,8914.92
18:42 - 18:43 01/08/2020,8917.24
18:43 - 18:44 01/08/2020,8916.22
18:44 - 18:45 01/08/2020,8917.12
18:45 - 18:46 01/08/2020,8918.29
18:46 - 18:47 01/08/2020,8918.13
18:47 - 18:48 01/08/2020,8919.11
18:48 - 18:49 01/08/2020,8919.24
18:49 - 18:50 01/08/2020,8920.59
18:50 - 18:51 01/08/2020,8921.04
18:51 - 18:52 01/08/2020,8922.42
18:52 - 18:53 01/08/2020,8921.04
18:53 - 18:54 01/08/2020,8921.29
18:54 - 18:55 01/08/2020,8921.66
18:55 - 18:56 01/08/2020,8921.26
18:56 - 18:57 01/08/2020,8923.06
18:57 - 18:58 01/08/2020,8924.64
18:58 - 18:59 01/08/2020,8925.83
18:59 - 19:00 01/08/2020,8923.87
19:00 - 19:01 01/08/2020,8924.54
19:01 - 19:02 01/08/2020,8921.94
19:02 - 19:03 01/08/2020,8919.05
19:03 - 19:04 01/08/2020,8919.77
19:04 - 19:05 01/08/2020,8919.9
19:05 - 19:06 01/08/2020,8921.08
19:06 - 19:07 01/08/2020,8922.57
19:07 - 19:08 01/08/2020,8921
19:08 - 19:09 01/08/2020,8922.91
19:09 - 19:10 01/08/2020,8921.14
19:10 - 19:11 01/08/2020,8919.32
19:11 - 19:12 01/08/2020,8917.33
19:12 - 19:13 01/08/2020,8916.61
19:13 - 19:14 01/08/2020,8918.99
19:14 - 19:15 01/08/2020,8920.19
19:15 - 19:16 01/08/2020,8917.92
19:16 - 19:17 01/08/2020,8915.83
19:17 - 19:18 01/08/2020,8914.61
19:18 - 19:19 01/08/2020,8915.06
19:19 - 19:20 01/08/2020,8916.17
19:20 - 19:21 01/08/2020,8916.04
19:21 - 19:22 01/08/2020,8915.96
19:22 - 19:23 01/08/2020,8916.78
19:23 - 19:24 01/08/2020,8917.63
19:24 - 19:25 01/08/2020,8917.92
19:25 - 19:26 01/08/2020,8919.24
19:26 - 19:27 01/08/2020,8919.88
19:27 - 19:28 01/08/2020,8919.69
19:28 - 19:29 01/08/2020,8920.68
19:29 - 19:30 01/08/2020,8921.37
19:30 - 19:31 01/08/2020,8921.15
19:31 - 19:32 01/08/2020,8922.31
19:32 - 19:33 01/08/2020,8922.97
19:33 - 19:34 01/08/2020,8924.05
19:34 - 19:35 01/08/2020,8923.36
19:35 - 19:36 01/08/2020,8924.22
19:36 - 19:37 01/08/2020,8924.7
19:37 - 19:38 01/08/2020,8924.77
19:38 - 19:39 01/08/2020,8923.95
19:39 - 19:40 01/08/2020,8925.66
19:40 - 19:41 01/08/2020,8925.13
19:41 - 19:42 01/08/2020,8925.18
19:42 - 19:43 01/08/2020,8925.32
19:43 - 19:44 01/08/2020,8926.22
19:44 - 19:45 01/08/2020,8924.99
19:45 - 19:46 01/08/2020,8923.84
19:46 - 19:47 01/08/2020,8924.35
19:47 - 19:48 01/08/2020,8923.65
19:48 - 19:49 01/08/2020,8923.89
19:49 - 19:50 01/08/2020,8923.4
19:50 - 19:51 01/08/2020,8922.37
19:51 - 19:52 01/08/2020,8923.04
19:52 - 19:53 01/08/2020,8921.8
19:53 - 19:54 01/08/2020,8920.36
19:54 - 19:55 01/08/2020,8920.08
19:55 - 19:56 01/08/2020,8918.87
19:56 - 19:57 01/08/2020,8918.19
19:57 - 19:58 01/08/2020,8917.76
19:58 - 19:59 01/08/2020,8915.93
19:59 - 20:00 01/08/2020,8916.46
20:00 - 20:01 01/08/2020,8918.19
20:01 - 20:02 01/08/2020,8918.85
20:02 - 20:03 01/08/2020,8920.42
20:03 - 20:04 01/08/2020,8921.69
20:04 - 20:05 01/08/2020,8921.96
20:05 - 20:06 01/08/2020,8923.57
20:06 - 20:07 01/08/2020,8925.48
20:07 - 20:08 01/08/2020,8926.33
20:08 - 20:09 01/08/2020,8926.74
20:09 - 20:10 01/08/2020,8925.54
20:10 - 20:11 01/08/2020,8924.94
20:11 - 20:12 01/08/2020,8925.17
20:12 - 20:13 01/08/2020,8926.15
20:13 - 20:14 01/08/2020,8927.72
20:14 - 20:15 01/08/2020,8926.37
20:15 - 20:16 01/08/2020,8927.5
20:16 - 20:17 01/08/2020,8927.68
20:17 - 20:18 01/08/2020,8928.43
20:18 - 20:19 01/08/2020,8927.8
20:19 - 20:20 01/08/2020,8926.93
20:20 - 20:21 01/08/2020,8927.43
20:21 - 20:22 01/08/2020,8928.16
20:22 - 20:23 01/08/2020,8928.32
20:23 - 20:24 01/08/2020,8927.34
20:24 - 20:25 01/08/2020,8926.2
20:25 - 20:26 01/08/2020,8926.51
20:26 - 20:27 01/08/2020,8927.5
20:27 - 20:28 01/08/2020,8926.19
20:28 - 20:29 01/08/2020,8925.09
20:29 - 20:30 01/08/2020,8923.91
20:30 - 20:31 01/08/2020,8922.49
20:31 - 20:32 01/08/2020,8922.14
20:32 - 20:33 01/08/2020,8921.71
20:33 - 20:34 01/08/2020,8922.6
20:34 - 20:35 01/08/2020,8921.92
20:35 - 20:36 01/08/2020,8923.09
20:36 - 20:37 01/08/2020,8924.27
20:37 - 20:38 01/08/2020,8924.85
20:38 - 20:39 01/08/2020,8925.45
20:39 - 20:40 01/08/2020,8924.82
20:40 - 20:41 01/08/2020,8925.57
20:41 - 20:42 01/08/2020,8927.69
20:42 - 20:43 01/08/2020,8927.52
20:43 - 20:44 01/08/2020,8927.08
20:44 - 20:45 01/08/2020,8927.72
20:45 - 20:46 01/08/2020,8927.34
20:46 - 20:47 01/08/2020,8927.93
20:47 - 20:48 01/08/2020,8929.76
20:48 - 20:49 01/08/2020,8928.35
20:49 - 20:50 01/08/2020,8927.91
20:50 - 20:51 01/08/2020,8928.82
20:51 - 20:52 01/08/2020,8928.95
20:52 - 20:53 01/08/2020,8930.15
20:53 - 20:54 01/08/2020,8930.46
20:54 - 20:55 01/08/2020,8930.15
20:55 - 20:56 01/08/2020,8929.13
20:56 - 20:57 01/08/2020,8929.48
20:57 - 20:58 01/08/2020,8929.55
20:58 - 20:59 01/08/2020,8930.92
20:59 - 21:00 01/08/2020,8931.58
21:00 - 21:01 01/08/2020,8933.91
21:01 - 21:02 01/08/2020,8937.02
21:02 - 21:03 01/08/2020,8937.2
21:03 - 21:04 01/08/2020,8936.7
21:04 - 21:05 01/08/2020,8938.19
21:05 - 21:06 01/08/2020,8938.68
21:06 - 21:07 01/08/2020,8938.31
21:07 - 21:08 01/08/2020,8940.07
21:08 - 21:09 01/08/2020,8940.86
21:09 - 21:10 01/08/2020,8940.41
21:10 - 21:11 01/08/2020,8940.92
21:11 - 21:12 01/08/2020,8940.19
21:12 - 21:13 01/08/2020,8941.43
21:13 - 21:14 01/08/2020,8945.37
21:14 - 21:15 01/08/2020,8946.86
21:15 - 21:16 01/08/2020,8945.57
21:16 - 21:17 01/08/2020,8944.34
21:17 - 21:18 01/08/2020,8945.45
21:18 - 21:19 01/08/2020,8946.36
21:19 - 21:20 01/08/2020,8946.99
21:20 - 21:21 01/08/2020,8946.52
21:21 - 21:22 01/08/2020,8946.55
21:22 - 21:23 01/08/2020,8950.42
21:23 - 21:24 01/08/2020,8950.57
21:24 - 21:25 01/08/2020,8950.64
21:25 - 21:26 01/08/2020,8950.94
21:26 - 21:27 01/08/2020,8951.33
21:27 - 21:28 01/08/2020,8951.79
21:28 - 21:29 01/08/2020,8952.9
21:29 - 21:30 01/08/2020,8952.77
21:30 - 21:31 01/08/2020,8952.29
21:31 - 21:32 01/08/2020,8949.4
21:32 - 21:33 01/08/2020,8950.13
21:33 - 21:34 01/08/2020,8949
21:34 - 21:35 01/08/2020,8949.65
21:35 - 21:36 01/08/2020,8947.83
21:36 - 21:37 01/08/2020,8947.1
21:37 - 21:38 01/08/2020,8946.28
21:38 - 21:39 01/08/2020,8947.15
21:39 - 21:40 01/08/2020,8948.53
21:40 - 21:41 01/08/2020,8947.48
21:41 - 21:42 01/08/2020,8944.59
21:42 - 21:43 01/08/2020,8943.63
21:43 - 21:44 01/08/2020,8943.77
21:44 - 21:45 01/08/2020,8941.63
21:45 - 21:46 01/08/2020,8941.33
21:46 - 21:47 01/08/2020,8929.89
21:47 - 21:48 01/08/2020,8932.62
21:48 - 21:49 01/08/2020,8930.76
21:49 - 21:50 01/08/2020,8921.23
21:50 - 21:51 01/08/2020,8920.52
21:51 - 21:52 01/08/2020,8916.96
21:52 - 21:53 01/08/2020,8915.51
21:53 - 21:54 01/08/2020,8908.18
21:54 - 21:55 01/08/2020,8913.07
21:55 - 21:56 01/08/2020,8912.44
21:56 - 21:57 01/08/2020,8907.14
21:57 - 21:58 01/08/2020,8908.12
21:58 - 21:59 01/08/2020,8910.32
21:59 - 22:00 01/08/2020,8911.2
22:00 - 22:01 01/08/2020,8912.37
22:01 - 22:02 01/08/2020,8912.37
22:02 - 22:03 01/08/2020,8912.37
22:03 - 22:04 01/08/2020,8912.37
22:04 - 22:05 01/08/2020,8912.37
22:05 - 22:06 01/08/2020,8912.37
22:06 - 22:07 01/08/2020,8912.37
22:07 - 22:08 01/08/2020,8912.37
22:08 - 22:09 01/08/2020,8912.37
22:09 - 22:10 01/08/2020,8912.37
22:10 - 22:11 01/08/2020,8912.37
22:11 - 22:12 01/08/2020,8912.37
22:12 - 22:13 01/08/2020,8912.37
22:13 - 22:14 01/08/2020,8912.37
22:14 - 22:15 01/08/2020,8912.37
22:15 - 22:16 01/08/2020,8912.37
22:16 - 22:17 01/08/2020,8912.37
22:17 - 22:18 01/08/2020,8912.37
22:18 - 22:19 01/08/2020,8912.37
22:19 - 22:20 01/08/2020,8912.37
22:20 - 22:21 01/08/2020,8912.37
22:21 - 22:22 01/08/2020,8912.37
22:22 - 22:23 01/08/2020,8912.37
22:23 - 22:24 01/08/2020,8912.37
22:24 - 22:25 01/08/2020,8912.37
22:25 - 22:26 01/08/2020,8912.37
22:26 - 22:27 01/08/2020,8912.37
22:27 - 22:28 01/08/2020,8912.37
22:28 - 22:29 01/08/2020,8912.37
22:29 - 22:30 01/08/2020,8912.37
22:30 - 22:31 01/08/2020,8912.37
22:31 - 22:32 01/08/2020,8912.37
22:32 - 22:33 01/08/2020,8912.37
22:33 - 22:34 01/08/2020,8912.37
22:34 - 22:35 01/08/2020,8912.37
22:35 - 22:36 01/08/2020,8912.37
22:36 - 22:37 01/08/2020,8912.37
22:37 - 22:38 01/08/2020,8912.37
22:38 - 22:39 01/08/2020,8912.37
22:39 - 22:40 01/08/2020,8912.37
22:40 - 22:41 01/08/2020,8912.37
22:41 - 22:42 01/08/2020,8912.37
22:42 - 22:43 01/08/2020,8912.37
22:43 - 22:44 01/08/2020,8912.37
22:44 - 22:45 01/08/2020,8912.37
09JAN2020_00:00:00.000000 01/08/2020,
15:30 - 15:31 01/09/2020,8996.69
15:31 - 15:32 01/09/2020,8993.79
15:32 - 15:33 01/09/2020,8999.53
15:33 - 15:34 01/09/2020,9000.02
15:34 - 15:35 01/09/2020,8999.31
15:35 - 15:36 01/09/2020,8993.37
15:36 - 15:37 01/09/2020,8987.83
15:37 - 15:38 01/09/2020,8996.55
15:38 - 15:39 01/09/2020,9002.44
15:39 - 15:40 01/09/2020,9001.98
15:40 - 15:41 01/09/2020,8996.51
15:41 - 15:42 01/09/2020,8992.95
15:42 - 15:43 01/09/2020,8995.09
15:43 - 15:44 01/09/2020,8997.31
15:44 - 15:45 01/09/2020,8993.88
15:45 - 15:46 01/09/2020,8993
15:46 - 15:47 01/09/2020,8987.54
15:47 - 15:48 01/09/2020,8983.02
15:48 - 15:49 01/09/2020,8987.59
15:49 - 15:50 01/09/2020,8988.77
15:50 - 15:51 01/09/2020,8986.59
15:51 - 15:52 01/09/2020,8990.17
15:52 - 15:53 01/09/2020,8995.61
15:53 - 15:54 01/09/2020,8995.55
15:54 - 15:55 01/09/2020,8994.32
15:55 - 15:56 01/09/2020,8989.22
15:56 - 15:57 01/09/2020,8988.31
15:57 - 15:58 01/09/2020,8984.43
15:58 - 15:59 01/09/2020,8985.06
15:59 - 16:00 01/09/2020,8988.13
16:00 - 16:01 01/09/2020,8983.82
16:01 - 16:02 01/09/2020,8980.47
16:02 - 16:03 01/09/2020,8982.54
16:03 - 16:04 01/09/2020,8985.07
16:04 - 16:05 01/09/2020,8985.52
16:05 - 16:06 01/09/2020,8986.67
16:06 - 16:07 01/09/2020,8981.71
16:07 - 16:08 01/09/2020,8982.56
16:08 - 16:09 01/09/2020,8984.09
16:09 - 16:10 01/09/2020,8982.76
16:10 - 16:11 01/09/2020,8986.16
16:11 - 16:12 01/09/2020,8987.24
16:12 - 16:13 01/09/2020,8989.57
16:13 - 16:14 01/09/2020,8987.6
16:14 - 16:15 01/09/2020,8985.99
16:15 - 16:16 01/09/2020,8982.98
16:16 - 16:17 01/09/2020,8986.45
16:17 - 16:18 01/09/2020,8988.29
16:18 - 16:19 01/09/2020,8988.85
16:19 - 16:20 01/09/2020,8991.25
16:20 - 16:21 01/09/2020,8991.19
16:21 - 16:22 01/09/2020,8991.01
16:22 - 16:23 01/09/2020,8992.35
16:23 - 16:24 01/09/2020,8991.08
16:24 - 16:25 01/09/2020,8989.91
16:25 - 16:26 01/09/2020,8989.89
16:26 - 16:27 01/09/2020,8989.62
16:27 - 16:28 01/09/2020,8990.83
16:28 - 16:29 01/09/2020,8991.59
16:29 - 16:30 01/09/2020,8990.08
16:30 - 16:31 01/09/2020,8990.2
16:31 - 16:32 01/09/2020,8991.58
16:32 - 16:33 01/09/2020,8992.17
16:33 - 16:34 01/09/2020,8992.56
16:34 - 16:35 01/09/2020,8994.17
16:35 - 16:36 01/09/2020,8990.89
16:36 - 16:37 01/09/2020,8989
16:37 - 16:38 01/09/2020,8991.13
16:38 - 16:39 01/09/2020,8998.05
16:39 - 16:40 01/09/2020,9000.11
16:40 - 16:41 01/09/2020,9000.12
16:41 - 16:42 01/09/2020,8999.29
16:42 - 16:43 01/09/2020,8998.55
16:43 - 16:44 01/09/2020,8997.22
16:44 - 16:45 01/09/2020,8996.71
16:45 - 16:46 01/09/2020,8995.9
16:46 - 16:47 01/09/2020,8994.31
16:47 - 16:48 01/09/2020,8991.99
16:48 - 16:49 01/09/2020,8995.6
16:49 - 16:50 01/09/2020,8997.15
16:50 - 16:51 01/09/2020,8997.56
16:51 - 16:52 01/09/2020,8997.45
16:52 - 16:53 01/09/2020,8996.28
16:53 - 16:54 01/09/2020,8998.01
16:54 - 16:55 01/09/2020,8997.39
16:55 - 16:56 01/09/2020,8997.61
16:56 - 16:57 01/09/2020,8997.51
16:57 - 16:58 01/09/2020,8996.87
16:58 - 16:59 01/09/2020,8997.34
16:59 - 17:00 01/09/2020,8996.56
17:00 - 17:01 01/09/2020,8996.88
17:01 - 17:02 01/09/2020,8995.2
17:02 - 17:03 01/09/2020,8995.2
17:03 - 17:04 01/09/2020,8992.65
17:04 - 17:05 01/09/2020,8993.85
17:05 - 17:06 01/09/2020,8994.32
17:06 - 17:07 01/09/2020,8994.81
17:07 - 17:08 01/09/2020,8993.07
17:08 - 17:09 01/09/2020,8989.87
17:09 - 17:10 01/09/2020,8990.05
17:10 - 17:11 01/09/2020,8988.94
17:11 - 17:12 01/09/2020,8989.79
17:12 - 17:13 01/09/2020,8991.71
17:13 - 17:14 01/09/2020,8992.57
17:14 - 17:15 01/09/2020,8991.23
17:15 - 17:16 01/09/2020,8989.69
17:16 - 17:17 01/09/2020,8991.58
17:17 - 17:18 01/09/2020,8991.7
17:18 - 17:19 01/09/2020,8992.29
17:19 - 17:20 01/09/2020,8992.17
17:20 - 17:21 01/09/2020,8993.65
17:21 - 17:22 01/09/2020,8993.68
17:22 - 17:23 01/09/2020,8991.65
17:23 - 17:24 01/09/2020,8987.86
17:24 - 17:25 01/09/2020,8986.11
17:25 - 17:26 01/09/2020,8982.84
17:26 - 17:27 01/09/2020,8983.25
17:27 - 17:28 01/09/2020,8983.17
17:28 - 17:29 01/09/2020,8980.73
17:29 - 17:30 01/09/2020,8983.02
17:30 - 17:31 01/09/2020,8985.94
17:31 - 17:32 01/09/2020,8986.57
17:32 - 17:33 01/09/2020,8987.41
17:33 - 17:34 01/09/2020,8985.99
17:34 - 17:35 01/09/2020,8985
17:35 - 17:36 01/09/2020,8985.59
17:36 - 17:37 01/09/2020,8989.37
17:37 - 17:38 01/09/2020,8990.07
17:38 - 17:39 01/09/2020,8990.37
17:39 - 17:40 01/09/2020,8989.87
17:40 - 17:41 01/09/2020,8989.16
17:41 - 17:42 01/09/2020,8989.84
17:42 - 17:43 01/09/2020,8990.32
17:43 - 17:44 01/09/2020,8989.72
17:44 - 17:45 01/09/2020,8988.46
17:45 - 17:46 01/09/2020,8989.33
17:46 - 17:47 01/09/2020,8988.68
17:47 - 17:48 01/09/2020,8991.52
17:48 - 17:49 01/09/2020,8993.05
17:49 - 17:50 01/09/2020,8993.97
17:50 - 17:51 01/09/2020,8994.45
17:51 - 17:52 01/09/2020,8994.44
17:52 - 17:53 01/09/2020,8994.36
17:53 - 17:54 01/09/2020,8993.5
17:54 - 17:55 01/09/2020,8990.89
17:55 - 17:56 01/09/2020,8991.79
17:56 - 17:57 01/09/2020,8987.77
17:57 - 17:58 01/09/2020,8987.74
17:58 - 17:59 01/09/2020,8989.53
17:59 - 18:00 01/09/2020,8990.47
18:00 - 18:01 01/09/2020,8991.66
18:01 - 18:02 01/09/2020,8991.17
18:02 - 18:03 01/09/2020,8989.2
18:03 - 18:04 01/09/2020,8988.72
18:04 - 18:05 01/09/2020,8989.82
18:05 - 18:06 01/09/2020,8991.47
18:06 - 18:07 01/09/2020,8991.3
18:07 - 18:08 01/09/2020,8989.7
18:08 - 18:09 01/09/2020,8989.02
18:09 - 18:10 01/09/2020,8987.82
18:10 - 18:11 01/09/2020,8987.15
18:11 - 18:12 01/09/2020,8985.48
18:12 - 18:13 01/09/2020,8983.58
18:13 - 18:14 01/09/2020,8981.25
18:14 - 18:15 01/09/2020,8983.33
18:15 - 18:16 01/09/2020,8983.69
18:16 - 18:17 01/09/2020,8982.61
18:17 - 18:18 01/09/2020,8983.84
18:18 - 18:19 01/09/2020,8982.6
18:19 - 18:20 01/09/2020,8982.45
18:20 - 18:21 01/09/2020,8978.89
18:21 - 18:22 01/09/2020,8975.43
18:22 - 18:23 01/09/2020,8972.79
18:23 - 18:24 01/09/2020,8966.71
18:24 - 18:25 01/09/2020,8968.43
18:25 - 18:26 01/09/2020,8966.86
18:26 - 18:27 01/09/2020,8964.8
18:27 - 18:28 01/09/2020,8963.63
18:28 - 18:29 01/09/2020,8965.89
18:29 - 18:30 01/09/2020,8966.49
18:30 - 18:31 01/09/2020,8965.45
18:31 - 18:32 01/09/2020,8964.72
18:32 - 18:33 01/09/2020,8963.7
18:33 - 18:34 01/09/2020,8955.85
18:34 - 18:35 01/09/2020,8949.09
18:35 - 18:36 01/09/2020,8951.4
18:36 - 18:37 01/09/2020,8954.4
18:37 - 18:38 01/09/2020,8956.56
18:38 - 18:39 01/09/2020,8954.71
18:39 - 18:40 01/09/2020,8952.45
18:40 - 18:41 01/09/2020,8944.17
18:41 - 18:42 01/09/2020,8946.46
18:42 - 18:43 01/09/2020,8947.62
18:43 - 18:44 01/09/2020,8942.37
18:44 - 18:45 01/09/2020,8938.83
18:45 - 18:46 01/09/2020,8943.67
18:46 - 18:47 01/09/2020,8945.45
18:47 - 18:48 01/09/2020,8950.84
18:48 - 18:49 01/09/2020,8954.1
18:49 - 18:50 01/09/2020,8955.9
18:50 - 18:51 01/09/2020,8957.77
18:51 - 18:52 01/09/2020,8959.25
18:52 - 18:53 01/09/2020,8957.87
18:53 - 18:54 01/09/2020,8960.01
18:54 - 18:55 01/09/2020,8960.86
18:55 - 18:56 01/09/2020,8961.37
18:56 - 18:57 01/09/2020,8961.08
18:57 - 18:58 01/09/2020,8960.92
18:58 - 18:59 01/09/2020,8963.9
18:59 - 19:00 01/09/2020,8964.41
19:00 - 19:01 01/09/2020,8962.6
19:01 - 19:02 01/09/2020,8962.69
19:02 - 19:03 01/09/2020,8964.23
19:03 - 19:04 01/09/2020,8966.45
19:04 - 19:05 01/09/2020,8966.73
19:05 - 19:06 01/09/2020,8967.71
19:06 - 19:07 01/09/2020,8968.1
19:07 - 19:08 01/09/2020,8967.43
19:08 - 19:09 01/09/2020,8966.54
19:09 - 19:10 01/09/2020,8964.66
19:10 - 19:11 01/09/2020,8963.01
19:11 - 19:12 01/09/2020,8965.06
19:12 - 19:13 01/09/2020,8966.77
19:13 - 19:14 01/09/2020,8968.64
19:14 - 19:15 01/09/2020,8968.98
19:15 - 19:16 01/09/2020,8968
19:16 - 19:17 01/09/2020,8969.58
19:17 - 19:18 01/09/2020,8970.88
19:18 - 19:19 01/09/2020,8970.96
19:19 - 19:20 01/09/2020,8963.88
19:20 - 19:21 01/09/2020,8961.22
19:21 - 19:22 01/09/2020,8961.58
19:22 - 19:23 01/09/2020,8961.61
19:23 - 19:24 01/09/2020,8963.35
19:24 - 19:25 01/09/2020,8961.22
19:25 - 19:26 01/09/2020,8961.52
19:26 - 19:27 01/09/2020,8960.59
19:27 - 19:28 01/09/2020,8963.74
19:28 - 19:29 01/09/2020,8966.57
19:29 - 19:30 01/09/2020,8969.49
19:30 - 19:31 01/09/2020,8970.1
19:31 - 19:32 01/09/2020,8970.21
19:32 - 19:33 01/09/2020,8970.44
19:33 - 19:34 01/09/2020,8970.74
19:34 - 19:35 01/09/2020,8970.92
19:35 - 19:36 01/09/2020,8969.27
19:36 - 19:37 01/09/2020,8966.68
19:37 - 19:38 01/09/2020,8967.77
19:38 - 19:39 01/09/2020,8967.7
19:39 - 19:40 01/09/2020,8969.28
19:40 - 19:41 01/09/2020,8970.57
19:41 - 19:42 01/09/2020,8970.74
19:42 - 19:43 01/09/2020,8973.33
19:43 - 19:44 01/09/2020,8973.48
19:44 - 19:45 01/09/2020,8974.69
19:45 - 19:46 01/09/2020,8975.68
19:46 - 19:47 01/09/2020,8977.65
19:47 - 19:48 01/09/2020,8977.12
19:48 - 19:49 01/09/2020,8977.36
19:49 - 19:50 01/09/2020,8977.61
19:50 - 19:51 01/09/2020,8978.6
19:51 - 19:52 01/09/2020,8979.4
19:52 - 19:53 01/09/2020,8977.9
19:53 - 19:54 01/09/2020,8974.93
19:54 - 19:55 01/09/2020,8974.19
19:55 - 19:56 01/09/2020,8975.2
19:56 - 19:57 01/09/2020,8975.93
19:57 - 19:58 01/09/2020,8975.65
19:58 - 19:59 01/09/2020,8975.61
19:59 - 20:00 01/09/2020,8975.64
20:00 - 20:01 01/09/2020,8976.73
20:01 - 20:02 01/09/2020,8978.33
20:02 - 20:03 01/09/2020,8978.99
20:03 - 20:04 01/09/2020,8978.52
20:04 - 20:05 01/09/2020,8977.38
20:05 - 20:06 01/09/2020,8975.79
20:06 - 20:07 01/09/2020,8974.38
20:07 - 20:08 01/09/2020,8974.41
20:08 - 20:09 01/09/2020,8975.38
20:09 - 20:10 01/09/2020,8975.25
20:10 - 20:11 01/09/2020,8973.7
20:11 - 20:12 01/09/2020,8973.83
20:12 - 20:13 01/09/2020,8971.89
20:13 - 20:14 01/09/2020,8973.76
20:14 - 20:15 01/09/2020,8974.68
20:15 - 20:16 01/09/2020,8977.06
20:16 - 20:17 01/09/2020,8976.66
20:17 - 20:18 01/09/2020,8977.35
20:18 - 20:19 01/09/2020,8976.77
20:19 - 20:20 01/09/2020,8976.8
20:20 - 20:21 01/09/2020,8978.23
20:21 - 20:22 01/09/2020,8979.02
20:22 - 20:23 01/09/2020,8977.65
20:23 - 20:24 01/09/2020,8977.29
20:24 - 20:25 01/09/2020,8977.64
20:25 - 20:26 01/09/2020,8976.53
20:26 - 20:27 01/09/2020,8976.38
20:27 - 20:28 01/09/2020,8977.84
20:28 - 20:29 01/09/2020,8977.48
20:29 - 20:30 01/09/2020,8977.25
20:30 - 20:31 01/09/2020,8977.71
20:31 - 20:32 01/09/2020,8978.36
20:32 - 20:33 01/09/2020,8977.57
20:33 - 20:34 01/09/2020,8978.84
20:34 - 20:35 01/09/2020,8979.82
20:35 - 20:36 01/09/2020,8980.59
20:36 - 20:37 01/09/2020,8981.98
20:37 - 20:38 01/09/2020,8982.15
20:38 - 20:39 01/09/2020,8982.97
20:39 - 20:40 01/09/2020,8984.34
20:40 - 20:41 01/09/2020,8983.52
20:41 - 20:42 01/09/2020,8986.32
20:42 - 20:43 01/09/2020,8987.13
20:43 - 20:44 01/09/2020,8987.38
20:44 - 20:45 01/09/2020,8985.64
20:45 - 20:46 01/09/2020,8983.73
20:46 - 20:47 01/09/2020,8983.2
20:47 - 20:48 01/09/2020,8981.88
20:48 - 20:49 01/09/2020,8979.65
20:49 - 20:50 01/09/2020,8980.4
20:50 - 20:51 01/09/2020,8980.17
20:51 - 20:52 01/09/2020,8979.19
20:52 - 20:53 01/09/2020,8977.4
20:53 - 20:54 01/09/2020,8977.09
20:54 - 20:55 01/09/2020,8977.8
20:55 - 20:56 01/09/2020,8979.38
20:56 - 20:57 01/09/2020,8983.06
20:57 - 20:58 01/09/2020,8983.03
20:58 - 20:59 01/09/2020,8982.67
20:59 - 21:00 01/09/2020,8982.1
21:00 - 21:01 01/09/2020,8981.62
21:01 - 21:02 01/09/2020,8980.87
21:02 - 21:03 01/09/2020,8980.32
21:03 - 21:04 01/09/2020,8980.73
21:04 - 21:05 01/09/2020,8980.09
21:05 - 21:06 01/09/2020,8979.84
21:06 - 21:07 01/09/2020,8979.63
21:07 - 21:08 01/09/2020,8978.55
21:08 - 21:09 01/09/2020,8978.04
21:09 - 21:10 01/09/2020,8977.65
21:10 - 21:11 01/09/2020,8973.86
21:11 - 21:12 01/09/2020,8973.42
21:12 - 21:13 01/09/2020,8975.33
21:13 - 21:14 01/09/2020,8974.75
21:14 - 21:15 01/09/2020,8974.03
21:15 - 21:16 01/09/2020,8972.33
21:16 - 21:17 01/09/2020,8972.83
21:17 - 21:18 01/09/2020,8975.23
21:18 - 21:19 01/09/2020,8975.35
21:19 - 21:20 01/09/2020,8974.71
21:20 - 21:21 01/09/2020,8973.96
21:21 - 21:22 01/09/2020,8971.96
21:22 - 21:23 01/09/2020,8971.88
21:23 - 21:24 01/09/2020,8969.92
21:24 - 21:25 01/09/2020,8969.07
21:25 - 21:26 01/09/2020,8970.88
21:26 - 21:27 01/09/2020,8970.82
21:27 - 21:28 01/09/2020,8971.03
21:28 - 21:29 01/09/2020,8974.31
21:29 - 21:30 01/09/2020,8977.51
21:30 - 21:31 01/09/2020,8978.87
21:31 - 21:32 01/09/2020,8978.95
21:32 - 21:33 01/09/2020,8979.74
