Tesla,Close
23JAN2020_00:00:00.000000 01/21/2020,
15:30 - 15:31 01/22/2020,112.258
15:31 - 15:32 01/22/2020,111.624
15:32 - 15:33 01/22/2020,112.334
15:33 - 15:34 01/22/2020,111.696
15:34 - 15:35 01/22/2020,112.25
15:35 - 15:36 01/22/2020,112.207
15:36 - 15:37 01/22/2020,112.132
15:37 - 15:38 01/22/2020,111.925
15:38 - 15:39 01/22/2020,111.594
15:39 - 15:40 01/22/2020,112.003
15:40 - 15:41 01/22/2020,112.576
15:41 - 15:42 01/22/2020,112.318
15:42 - 15:43 01/22/2020,112.499
15:43 - 15:44 01/22/2020,112.584
15:44 - 15:45 01/22/2020,113.198
15:45 - 15:46 01/22/2020,114.093
15:46 - 15:47 01/22/2020,114.46
15:47 - 15:48 01/22/2020,114.837
15:48 - 15:49 01/22/2020,115.16
15:49 - 15:50 01/22/2020,114.584
15:50 - 15:51 01/22/2020,114.458
15:51 - 15:52 01/22/2020,114.97
15:52 - 15:53 01/22/2020,114.989
15:53 - 15:54 01/22/2020,115.242
15:54 - 15:55 01/22/2020,116.331
15:55 - 15:56 01/22/2020,115.851
15:56 - 15:57 01/22/2020,115.473
15:57 - 15:58 01/22/2020,115.14
15:58 - 15:59 01/22/2020,115.34
15:59 - 16:00 01/22/2020,115.264
16:00 - 16:01 01/22/2020,114.948
16:01 - 16:02 01/22/2020,115.412
16:02 - 16:03 01/22/2020,115.4
16:03 - 16:04 01/22/2020,115.339
16:04 - 16:05 01/22/2020,115.335
16:05 - 16:06 01/22/2020,115.212
16:06 - 16:07 01/22/2020,114.914
16:07 - 16:08 01/22/2020,115.69
16:08 - 16:09 01/22/2020,115.454
16:09 - 16:10 01/22/2020,115.5
16:10 - 16:11 01/22/2020,115.226
16:11 - 16:12 01/22/2020,114.8
16:12 - 16:13 01/22/2020,115.018
16:13 - 16:14 01/22/2020,114.934
16:14 - 16:15 01/22/2020,114.72
16:15 - 16:16 01/22/2020,114.298
16:16 - 16:17 01/22/2020,114.486
16:17 - 16:18 01/22/2020,114.514
16:18 - 16:19 01/22/2020,114.476
16:19 - 16:20 01/22/2020,114.83
16:20 - 16:21 01/22/2020,114.467
16:21 - 16:22 01/22/2020,114.458
16:22 - 16:23 01/22/2020,114.726
16:23 - 16:24 01/22/2020,114.664
16:24 - 16:25 01/22/2020,115.007
16:25 - 16:26 01/22/2020,115.11
16:26 - 16:27 01/22/2020,115.213
16:27 - 16:28 01/22/2020,115.028
16:28 - 16:29 01/22/2020,115.046
16:29 - 16:30 01/22/2020,115.159
16:30 - 16:31 01/22/2020,115.028
16:31 - 16:32 01/22/2020,114.803
16:32 - 16:33 01/22/2020,114.414
16:33 - 16:34 01/22/2020,114.202
16:34 - 16:35 01/22/2020,114.532
16:35 - 16:36 01/22/2020,114.348
16:36 - 16:37 01/22/2020,114.516
16:37 - 16:38 01/22/2020,114.34
16:38 - 16:39 01/22/2020,114.384
16:39 - 16:40 01/22/2020,114.432
16:40 - 16:41 01/22/2020,114.5
16:41 - 16:42 01/22/2020,114.604
16:42 - 16:43 01/22/2020,114.718
16:43 - 16:44 01/22/2020,114.462
16:44 - 16:45 01/22/2020,114.378
16:45 - 16:46 01/22/2020,114.404
16:46 - 16:47 01/22/2020,114.482
16:47 - 16:48 01/22/2020,114.302
16:48 - 16:49 01/22/2020,114.13
16:49 - 16:50 01/22/2020,114.438
16:50 - 16:51 01/22/2020,114.094
16:51 - 16:52 01/22/2020,114.006
16:52 - 16:53 01/22/2020,113.896
16:53 - 16:54 01/22/2020,113.76
16:54 - 16:55 01/22/2020,113.544
16:55 - 16:56 01/22/2020,113.431
16:56 - 16:57 01/22/2020,113.687
16:57 - 16:58 01/22/2020,113.956
16:58 - 16:59 01/22/2020,114.274
16:59 - 17:00 01/22/2020,114.33
17:00 - 17:01 01/22/2020,114.268
17:01 - 17:02 01/22/2020,114.052
17:02 - 17:03 01/22/2020,114.048
17:03 - 17:04 01/22/2020,114.117
17:04 - 17:05 01/22/2020,114.63
17:05 - 17:06 01/22/2020,114.81
17:06 - 17:07 01/22/2020,114.632
17:07 - 17:08 01/22/2020,115.116
17:08 - 17:09 01/22/2020,114.932
17:09 - 17:10 01/22/2020,114.951
17:10 - 17:11 01/22/2020,115.002
17:11 - 17:12 01/22/2020,114.798
17:12 - 17:13 01/22/2020,115.018
17:13 - 17:14 01/22/2020,114.812
17:14 - 17:15 01/22/2020,114.996
17:15 - 17:16 01/22/2020,114.776
17:16 - 17:17 01/22/2020,114.68
17:17 - 17:18 01/22/2020,114.554
17:18 - 17:19 01/22/2020,114.896
17:19 - 17:20 01/22/2020,114.925
17:20 - 17:21 01/22/2020,114.766
17:21 - 17:22 01/22/2020,114.756
17:22 - 17:23 01/22/2020,114.658
17:23 - 17:24 01/22/2020,114.654
17:24 - 17:25 01/22/2020,114.428
17:25 - 17:26 01/22/2020,114.494
17:26 - 17:27 01/22/2020,114.486
17:27 - 17:28 01/22/2020,114.472
17:28 - 17:29 01/22/2020,114.313
17:29 - 17:30 01/22/2020,114.36
17:30 - 17:31 01/22/2020,114.327
17:31 - 17:32 01/22/2020,114.172
17:32 - 17:33 01/22/2020,114.2
17:33 - 17:34 01/22/2020,114.317
17:34 - 17:35 01/22/2020,114.216
17:35 - 17:36 01/22/2020,114.32
17:36 - 17:37 01/22/2020,114.212
17:37 - 17:38 01/22/2020,114.384
17:38 - 17:39 01/22/2020,114.553
17:39 - 17:40 01/22/2020,114.494
17:40 - 17:41 01/22/2020,114.669
17:41 - 17:42 01/22/2020,114.519
17:42 - 17:43 01/22/2020,114.525
17:43 - 17:44 01/22/2020,114.247
17:44 - 17:45 01/22/2020,114.29
17:45 - 17:46 01/22/2020,114.417
17:46 - 17:47 01/22/2020,114.29
17:47 - 17:48 01/22/2020,114.236
17:48 - 17:49 01/22/2020,114.089
17:49 - 17:50 01/22/2020,114.106
17:50 - 17:51 01/22/2020,114.167
17:51 - 17:52 01/22/2020,113.872
17:52 - 17:53 01/22/2020,114.001
17:53 - 17:54 01/22/2020,114.042
17:54 - 17:55 01/22/2020,114.264
17:55 - 17:56 01/22/2020,114.454
17:56 - 17:57 01/22/2020,114.346
17:57 - 17:58 01/22/2020,114.432
17:58 - 17:59 01/22/2020,114.196
17:59 - 18:00 01/22/2020,114.18
18:00 - 18:01 01/22/2020,114.088
18:01 - 18:02 01/22/2020,114.04
18:02 - 18:03 01/22/2020,113.642
18:03 - 18:04 01/22/2020,113.709
18:04 - 18:05 01/22/2020,113.814
18:05 - 18:06 01/22/2020,113.573
18:06 - 18:07 01/22/2020,113.744
18:07 - 18:08 01/22/2020,113.756
18:08 - 18:09 01/22/2020,113.69
18:09 - 18:10 01/22/2020,113.642
18:10 - 18:11 01/22/2020,113.8
18:11 - 18:12 01/22/2020,113.512
18:12 - 18:13 01/22/2020,113.221
18:13 - 18:14 01/22/2020,113.26
18:14 - 18:15 01/22/2020,113.048
18:15 - 18:16 01/22/2020,113.458
18:16 - 18:17 01/22/2020,113.506
18:17 - 18:18 01/22/2020,113.414
18:18 - 18:19 01/22/2020,113.5
18:19 - 18:20 01/22/2020,113.526
18:20 - 18:21 01/22/2020,113.544
18:21 - 18:22 01/22/2020,113.496
18:22 - 18:23 01/22/2020,113.336
18:23 - 18:24 01/22/2020,113.352
18:24 - 18:25 01/22/2020,113.232
18:25 - 18:26 01/22/2020,113.228
18:26 - 18:27 01/22/2020,113.182
18:27 - 18:28 01/22/2020,113.252
18:28 - 18:29 01/22/2020,113.314
18:29 - 18:30 01/22/2020,113.306
18:30 - 18:31 01/22/2020,113.364
18:31 - 18:32 01/22/2020,113.476
18:32 - 18:33 01/22/2020,113.398
18:33 - 18:34 01/22/2020,113.418
18:34 - 18:35 01/22/2020,113.194
18:35 - 18:36 01/22/2020,113.227
18:36 - 18:37 01/22/2020,112.974
18:37 - 18:38 01/22/2020,113.059
18:38 - 18:39 01/22/2020,113.118
18:39 - 18:40 01/22/2020,112.844
18:40 - 18:41 01/22/2020,112.852
18:41 - 18:42 01/22/2020,112.838
18:42 - 18:43 01/22/2020,112.682
18:43 - 18:44 01/22/2020,112.666
18:44 - 18:45 01/22/2020,112.708
18:45 - 18:46 01/22/2020,112.77
18:46 - 18:47 01/22/2020,112.854
18:47 - 18:48 01/22/2020,112.867
18:48 - 18:49 01/22/2020,112.958
18:49 - 18:50 01/22/2020,113.25
18:50 - 18:51 01/22/2020,113.298
18:51 - 18:52 01/22/2020,113.252
18:52 - 18:53 01/22/2020,113.4
18:53 - 18:54 01/22/2020,113.104
18:54 - 18:55 01/22/2020,112.88
18:55 - 18:56 01/22/2020,112.908
18:56 - 18:57 01/22/2020,112.928
18:57 - 18:58 01/22/2020,112.79
18:58 - 18:59 01/22/2020,112.778
18:59 - 19:00 01/22/2020,112.888
19:00 - 19:01 01/22/2020,112.776
19:01 - 19:02 01/22/2020,112.767
19:02 - 19:03 01/22/2020,112.866
19:03 - 19:04 01/22/2020,113.054
19:04 - 19:05 01/22/2020,113.146
19:05 - 19:06 01/22/2020,113.036
19:06 - 19:07 01/22/2020,112.85
19:07 - 19:08 01/22/2020,112.938
19:08 - 19:09 01/22/2020,112.952
19:09 - 19:10 01/22/2020,112.702
19:10 - 19:11 01/22/2020,112.803
19:11 - 19:12 01/22/2020,112.774
19:12 - 19:13 01/22/2020,112.693
19:13 - 19:14 01/22/2020,112.675
19:14 - 19:15 01/22/2020,112.658
19:15 - 19:16 01/22/2020,112.496
19:16 - 19:17 01/22/2020,112.482
19:17 - 19:18 01/22/2020,112.47
19:18 - 19:19 01/22/2020,112.555
19:19 - 19:20 01/22/2020,112.459
19:20 - 19:21 01/22/2020,112.636
19:21 - 19:22 01/22/2020,112.742
19:22 - 19:23 01/22/2020,112.648
19:23 - 19:24 01/22/2020,112.86
19:24 - 19:25 01/22/2020,112.91
19:25 - 19:26 01/22/2020,113.032
19:26 - 19:27 01/22/2020,113.064
19:27 - 19:28 01/22/2020,112.928
19:28 - 19:29 01/22/2020,112.884
19:29 - 19:30 01/22/2020,112.904
19:30 - 19:31 01/22/2020,112.86
19:31 - 19:32 01/22/2020,112.769
19:32 - 19:33 01/22/2020,112.866
19:33 - 19:34 01/22/2020,112.886
19:34 - 19:35 01/22/2020,113.024
19:35 - 19:36 01/22/2020,113.272
19:36 - 19:37 01/22/2020,113.497
19:37 - 19:38 01/22/2020,113.4
19:38 - 19:39 01/22/2020,113.354
19:39 - 19:40 01/22/2020,113.399
19:40 - 19:41 01/22/2020,113.4
19:41 - 19:42 01/22/2020,113.46
19:42 - 19:43 01/22/2020,113.296
19:43 - 19:44 01/22/2020,113.285
19:44 - 19:45 01/22/2020,113.26
19:45 - 19:46 01/22/2020,113.6
19:46 - 19:47 01/22/2020,113.563
19:47 - 19:48 01/22/2020,113.712
19:48 - 19:49 01/22/2020,113.71
19:49 - 19:50 01/22/2020,113.808
19:50 - 19:51 01/22/2020,113.778
19:51 - 19:52 01/22/2020,113.755
19:52 - 19:53 01/22/2020,113.566
19:53 - 19:54 01/22/2020,113.682
19:54 - 19:55 01/22/2020,113.724
19:55 - 19:56 01/22/2020,113.91
19:56 - 19:57 01/22/2020,113.756
19:57 - 19:58 01/22/2020,113.584
19:58 - 19:59 01/22/2020,113.528
19:59 - 20:00 01/22/2020,113.556
20:00 - 20:01 01/22/2020,113.474
20:01 - 20:02 01/22/2020,113.472
20:02 - 20:03 01/22/2020,113.618
20:03 - 20:04 01/22/2020,113.335
20:04 - 20:05 01/22/2020,113.368
20:05 - 20:06 01/22/2020,113.083
20:06 - 20:07 01/22/2020,112.908
20:07 - 20:08 01/22/2020,112.886
20:08 - 20:09 01/22/2020,112.8
20:09 - 20:10 01/22/2020,112.952
20:10 - 20:11 01/22/2020,113.13
20:11 - 20:12 01/22/2020,113.084
20:12 - 20:13 01/22/2020,112.988
20:13 - 20:14 01/22/2020,112.922
20:14 - 20:15 01/22/2020,113.044
20:15 - 20:16 01/22/2020,112.95
20:16 - 20:17 01/22/2020,112.945
20:17 - 20:18 01/22/2020,113.109
20:18 - 20:19 01/22/2020,113.3
20:19 - 20:20 01/22/2020,113.278
20:20 - 20:21 01/22/2020,113.329
20:21 - 20:22 01/22/2020,113.235
20:22 - 20:23 01/22/2020,113.104
20:23 - 20:24 01/22/2020,113.274
20:24 - 20:25 01/22/2020,113.239
20:25 - 20:26 01/22/2020,113.21
20:26 - 20:27 01/22/2020,113.164
20:27 - 20:28 01/22/2020,113.144
20:28 - 20:29 01/22/2020,113.218
20:29 - 20:30 01/22/2020,113.3
20:30 - 20:31 01/22/2020,113.22
20:31 - 20:32 01/22/2020,113.187
20:32 - 20:33 01/22/2020,113.21
20:33 - 20:34 01/22/2020,113.338
20:34 - 20:35 01/22/2020,113.154
20:35 - 20:36 01/22/2020,113.34
20:36 - 20:37 01/22/2020,113.25
20:37 - 20:38 01/22/2020,113.213
20:38 - 20:39 01/22/2020,113.19
20:39 - 20:40 01/22/2020,113.315
20:40 - 20:41 01/22/2020,113.302
20:41 - 20:42 01/22/2020,113.438
20:42 - 20:43 01/22/2020,113.551
20:43 - 20:44 01/22/2020,113.726
20:44 - 20:45 01/22/2020,113.709
20:45 - 20:46 01/22/2020,113.938
20:46 - 20:47 01/22/2020,113.866
20:47 - 20:48 01/22/2020,113.716
20:48 - 20:49 01/22/2020,113.783
20:49 - 20:50 01/22/2020,113.854
20:50 - 20:51 01/22/2020,114.259
20:51 - 20:52 01/22/2020,114.38
20:52 - 20:53 01/22/2020,114.582
20:53 - 20:54 01/22/2020,114.462
20:54 - 20:55 01/22/2020,114.408
20:55 - 20:56 01/22/2020,114.501
20:56 - 20:57 01/22/2020,114.338
20:57 - 20:58 01/22/2020,114.392
20:58 - 20:59 01/22/2020,114.52
20:59 - 21:00 01/22/2020,114.667
21:00 - 21:01 01/22/2020,114.53
21:01 - 21:02 01/22/2020,114.438
21:02 - 21:03 01/22/2020,114.551
21:03 - 21:04 01/22/2020,114.439
21:04 - 21:05 01/22/2020,114.442
21:05 - 21:06 01/22/2020,114.226
21:06 - 21:07 01/22/2020,114.259
21:07 - 21:08 01/22/2020,114.344
21:08 - 21:09 01/22/2020,114.24
21:09 - 21:10 01/22/2020,114.268
21:10 - 21:11 01/22/2020,114.31
21:11 - 21:12 01/22/2020,114.2
21:12 - 21:13 01/22/2020,114.31
21:13 - 21:14 01/22/2020,114.376
21:14 - 21:15 01/22/2020,114.372
21:15 - 21:16 01/22/2020,114.462
21:16 - 21:17 01/22/2020,114.378
21:17 - 21:18 01/22/2020,114.42
21:18 - 21:19 01/22/2020,114.377
21:19 - 21:20 01/22/2020,114.276
21:20 - 21:21 01/22/2020,114.233
21:21 - 21:22 01/22/2020,114.24
21:22 - 21:23 01/22/2020,114.098
21:23 - 21:24 01/22/2020,114.16
21:24 - 21:25 01/22/2020,114.288
21:25 - 21:26 01/22/2020,114.256
21:26 - 21:27 01/22/2020,114.223
21:27 - 21:28 01/22/2020,114.186
21:28 - 21:29 01/22/2020,114.294
21:29 - 21:30 01/22/2020,114.337
21:30 - 21:31 01/22/2020,114.35
21:31 - 21:32 01/22/2020,114.293
21:32 - 21:33 01/22/2020,114.368
21:33 - 21:34 01/22/2020,114.288
21:34 - 21:35 01/22/2020,114.214
21:35 - 21:36 01/22/2020,114.298
21:36 - 21:37 01/22/2020,114.286
21:37 - 21:38 01/22/2020,114.308
21:38 - 21:39 01/22/2020,114.294
21:39 - 21:40 01/22/2020,114.378
21:40 - 21:41 01/22/2020,114.446
21:41 - 21:42 01/22/2020,114.392
21:42 - 21:43 01/22/2020,114.274
21:43 - 21:44 01/22/2020,114.391
21:44 - 21:45 01/22/2020,114.418
21:45 - 21:46 01/22/2020,114.578
21:46 - 21:47 01/22/2020,114.732
21:47 - 21:48 01/22/2020,114.711
21:48 - 21:49 01/22/2020,114.459
21:49 - 21:50 01/22/2020,114.612
21:50 - 21:51 01/22/2020,114.385
21:51 - 21:52 01/22/2020,114.378
21:52 - 21:53 01/22/2020,114.216
21:53 - 21:54 01/22/2020,114.33
21:54 - 21:55 01/22/2020,114.41
21:55 - 21:56 01/22/2020,114.382
21:56 - 21:57 01/22/2020,114.46
21:57 - 21:58 01/22/2020,114.4
21:58 - 21:59 01/22/2020,114.418
21:59 - 22:00 01/22/2020,114.44
24JAN2020_00:00:00.000000 01/22/2020,
15:30 - 15:31 01/23/2020,114.302
15:31 - 15:32 01/23/2020,114.252
15:32 - 15:33 01/23/2020,113.394
15:33 - 15:34 01/23/2020,113.361
15:34 - 15:35 01/23/2020,113.568
15:35 - 15:36 01/23/2020,113.978
15:36 - 15:37 01/23/2020,114.349
15:37 - 15:38 01/23/2020,114.134
15:38 - 15:39 01/23/2020,113.809
15:39 - 15:40 01/23/2020,113.475
15:40 - 15:41 01/23/2020,113.716
15:41 - 15:42 01/23/2020,113.686
15:42 - 15:43 01/23/2020,113.816
15:43 - 15:44 01/23/2020,113.429
15:44 - 15:45 01/23/2020,113.231
15:45 - 15:46 01/23/2020,113.481
15:46 - 15:47 01/23/2020,113.691
15:47 - 15:48 01/23/2020,113.49
15:48 - 15:49 01/23/2020,113.472
15:49 - 15:50 01/23/2020,113.828
15:50 - 15:51 01/23/2020,113.805
15:51 - 15:52 01/23/2020,113.665
15:52 - 15:53 01/23/2020,113.794
15:53 - 15:54 01/23/2020,113.662
15:54 - 15:55 01/23/2020,113.531
15:55 - 15:56 01/23/2020,113.621
15:56 - 15:57 01/23/2020,113.56
15:57 - 15:58 01/23/2020,113.383
15:58 - 15:59 01/23/2020,113.366
15:59 - 16:00 01/23/2020,113.26
16:00 - 16:01 01/23/2020,113.3
16:01 - 16:02 01/23/2020,113.325
16:02 - 16:03 01/23/2020,113.45
16:03 - 16:04 01/23/2020,113.35
16:04 - 16:05 01/23/2020,113.434
16:05 - 16:06 01/23/2020,113.412
16:06 - 16:07 01/23/2020,113.482
16:07 - 16:08 01/23/2020,113.256
16:08 - 16:09 01/23/2020,113.268
16:09 - 16:10 01/23/2020,113.288
16:10 - 16:11 01/23/2020,113.5
16:11 - 16:12 01/23/2020,113.81
16:12 - 16:13 01/23/2020,113.66
16:13 - 16:14 01/23/2020,113.58
16:14 - 16:15 01/23/2020,113.498
16:15 - 16:16 01/23/2020,113.5
16:16 - 16:17 01/23/2020,113.448
16:17 - 16:18 01/23/2020,113.348
16:18 - 16:19 01/23/2020,113.234
16:19 - 16:20 01/23/2020,113.2
16:20 - 16:21 01/23/2020,113.102
16:21 - 16:22 01/23/2020,113.004
16:22 - 16:23 01/23/2020,112.904
16:23 - 16:24 01/23/2020,112.833
16:24 - 16:25 01/23/2020,112.7
16:25 - 16:26 01/23/2020,112.571
16:26 - 16:27 01/23/2020,112.302
16:27 - 16:28 01/23/2020,112.536
16:28 - 16:29 01/23/2020,112.556
16:29 - 16:30 01/23/2020,112.335
16:30 - 16:31 01/23/2020,112.732
16:31 - 16:32 01/23/2020,112.502
16:32 - 16:33 01/23/2020,112.636
16:33 - 16:34 01/23/2020,112.91
16:34 - 16:35 01/23/2020,113.145
16:35 - 16:36 01/23/2020,113.08
16:36 - 16:37 01/23/2020,112.902
16:37 - 16:38 01/23/2020,112.938
16:38 - 16:39 01/23/2020,112.972
16:39 - 16:40 01/23/2020,112.835
16:40 - 16:41 01/23/2020,112.722
16:41 - 16:42 01/23/2020,112.547
16:42 - 16:43 01/23/2020,112.569
16:43 - 16:44 01/23/2020,112.59
16:44 - 16:45 01/23/2020,112.549
16:45 - 16:46 01/23/2020,112.41
16:46 - 16:47 01/23/2020,112.448
16:47 - 16:48 01/23/2020,112.588
16:48 - 16:49 01/23/2020,112.657
16:49 - 16:50 01/23/2020,112.617
16:50 - 16:51 01/23/2020,112.724
16:51 - 16:52 01/23/2020,112.791
16:52 - 16:53 01/23/2020,112.877
16:53 - 16:54 01/23/2020,112.702
16:54 - 16:55 01/23/2020,112.908
16:55 - 16:56 01/23/2020,112.991
16:56 - 16:57 01/23/2020,112.986
16:57 - 16:58 01/23/2020,112.782
16:58 - 16:59 01/23/2020,112.864
16:59 - 17:00 01/23/2020,112.665
17:00 - 17:01 01/23/2020,112.552
17:01 - 17:02 01/23/2020,112.737
17:02 - 17:03 01/23/2020,112.708
17:03 - 17:04 01/23/2020,112.855
17:04 - 17:05 01/23/2020,113.049
17:05 - 17:06 01/23/2020,112.976
17:06 - 17:07 01/23/2020,113.023
17:07 - 17:08 01/23/2020,113.177
17:08 - 17:09 01/23/2020,113.294
17:09 - 17:10 01/23/2020,113.31
17:10 - 17:11 01/23/2020,113.22
17:11 - 17:12 01/23/2020,113.324
17:12 - 17:13 01/23/2020,113.477
17:13 - 17:14 01/23/2020,113.356
17:14 - 17:15 01/23/2020,113.388
17:15 - 17:16 01/23/2020,113.4
17:16 - 17:17 01/23/2020,113.282
17:17 - 17:18 01/23/2020,113.17
17:18 - 17:19 01/23/2020,112.856
17:19 - 17:20 01/23/2020,113.012
17:20 - 17:21 01/23/2020,113.069
17:21 - 17:22 01/23/2020,112.944
17:22 - 17:23 01/23/2020,112.9
17:23 - 17:24 01/23/2020,112.907
17:24 - 17:25 01/23/2020,112.802
17:25 - 17:26 01/23/2020,112.93
17:26 - 17:27 01/23/2020,112.896
17:27 - 17:28 01/23/2020,112.959
17:28 - 17:29 01/23/2020,112.919
17:29 - 17:30 01/23/2020,112.942
17:30 - 17:31 01/23/2020,113.108
17:31 - 17:32 01/23/2020,113.014
17:32 - 17:33 01/23/2020,112.803
17:33 - 17:34 01/23/2020,112.846
17:34 - 17:35 01/23/2020,112.943
17:35 - 17:36 01/23/2020,112.864
17:36 - 17:37 01/23/2020,112.942
17:37 - 17:38 01/23/2020,113.084
17:38 - 17:39 01/23/2020,113.076
17:39 - 17:40 01/23/2020,112.993
17:40 - 17:41 01/23/2020,112.97
17:41 - 17:42 01/23/2020,112.908
17:42 - 17:43 01/23/2020,112.962
17:43 - 17:44 01/23/2020,112.931
17:44 - 17:45 01/23/2020,112.868
17:45 - 17:46 01/23/2020,112.92
17:46 - 17:47 01/23/2020,112.984
17:47 - 17:48 01/23/2020,113.024
17:48 - 17:49 01/23/2020,112.968
17:49 - 17:50 01/23/2020,113.026
17:50 - 17:51 01/23/2020,112.996
17:51 - 17:52 01/23/2020,113
17:52 - 17:53 01/23/2020,112.974
17:53 - 17:54 01/23/2020,112.82
17:54 - 17:55 01/23/2020,112.824
17:55 - 17:56 01/23/2020,112.848
17:56 - 17:57 01/23/2020,112.646
17:57 - 17:58 01/23/2020,112.569
17:58 - 17:59 01/23/2020,112.594
17:59 - 18:00 01/23/2020,112.512
18:00 - 18:01 01/23/2020,112.586
18:01 - 18:02 01/23/2020,112.594
18:02 - 18:03 01/23/2020,112.552
18:03 - 18:04 01/23/2020,112.616
18:04 - 18:05 01/23/2020,112.592
18:05 - 18:06 01/23/2020,112.59
18:06 - 18:07 01/23/2020,112.477
18:07 - 18:08 01/23/2020,112.3
18:08 - 18:09 01/23/2020,112.063
18:09 - 18:10 01/23/2020,111.958
18:10 - 18:11 01/23/2020,111.664
18:11 - 18:12 01/23/2020,112.081
18:12 - 18:13 01/23/2020,111.741
18:13 - 18:14 01/23/2020,111.806
18:14 - 18:15 01/23/2020,111.884
18:15 - 18:16 01/23/2020,111.502
18:16 - 18:17 01/23/2020,111.7
18:17 - 18:18 01/23/2020,111.364
18:18 - 18:19 01/23/2020,111.25
18:19 - 18:20 01/23/2020,111
18:20 - 18:21 01/23/2020,111.529
18:21 - 18:22 01/23/2020,111.298
18:22 - 18:23 01/23/2020,111.414
18:23 - 18:24 01/23/2020,111.55
18:24 - 18:25 01/23/2020,111.845
18:25 - 18:26 01/23/2020,111.9
18:26 - 18:27 01/23/2020,111.66
18:27 - 18:28 01/23/2020,111.604
18:28 - 18:29 01/23/2020,111.5
18:29 - 18:30 01/23/2020,111.99
18:30 - 18:31 01/23/2020,112.082
18:31 - 18:32 01/23/2020,112.001
18:32 - 18:33 01/23/2020,111.99
18:33 - 18:34 01/23/2020,112.015
18:34 - 18:35 01/23/2020,112.06
18:35 - 18:36 01/23/2020,112.316
18:36 - 18:37 01/23/2020,112.192
18:37 - 18:38 01/23/2020,112.298
18:38 - 18:39 01/23/2020,112.289
18:39 - 18:40 01/23/2020,112.312
18:40 - 18:41 01/23/2020,112.328
18:41 - 18:42 01/23/2020,112.367
18:42 - 18:43 01/23/2020,112.24
18:43 - 18:44 01/23/2020,112.298
18:44 - 18:45 01/23/2020,112.344
18:45 - 18:46 01/23/2020,112.216
18:46 - 18:47 01/23/2020,112.182
18:47 - 18:48 01/23/2020,112.363
18:48 - 18:49 01/23/2020,112.334
18:49 - 18:50 01/23/2020,112.392
18:50 - 18:51 01/23/2020,112.4
18:51 - 18:52 01/23/2020,112.477
18:52 - 18:53 01/23/2020,112.394
18:53 - 18:54 01/23/2020,112.513
18:54 - 18:55 01/23/2020,112.424
18:55 - 18:56 01/23/2020,112.456
18:56 - 18:57 01/23/2020,112.39
18:57 - 18:58 01/23/2020,112.44
18:58 - 18:59 01/23/2020,112.542
18:59 - 19:00 01/23/2020,112.752
19:00 - 19:01 01/23/2020,112.69
19:01 - 19:02 01/23/2020,112.818
19:02 - 19:03 01/23/2020,112.632
19:03 - 19:04 01/23/2020,112.594
19:04 - 19:05 01/23/2020,112.514
19:05 - 19:06 01/23/2020,112.4
19:06 - 19:07 01/23/2020,112.495
19:07 - 19:08 01/23/2020,112.5
19:08 - 19:09 01/23/2020,112.563
19:09 - 19:10 01/23/2020,112.568
19:10 - 19:11 01/23/2020,112.482
19:11 - 19:12 01/23/2020,112.402
19:12 - 19:13 01/23/2020,112.387
19:13 - 19:14 01/23/2020,112.432
19:14 - 19:15 01/23/2020,112.502
19:15 - 19:16 01/23/2020,112.448
19:16 - 19:17 01/23/2020,112.488
19:17 - 19:18 01/23/2020,112.471
19:18 - 19:19 01/23/2020,112.42
19:19 - 19:20 01/23/2020,112.468
19:20 - 19:21 01/23/2020,112.416
19:21 - 19:22 01/23/2020,112.504
19:22 - 19:23 01/23/2020,112.59
19:23 - 19:24 01/23/2020,112.76
19:24 - 19:25 01/23/2020,112.803
19:25 - 19:26 01/23/2020,112.652
19:26 - 19:27 01/23/2020,112.598
19:27 - 19:28 01/23/2020,112.719
19:28 - 19:29 01/23/2020,112.783
19:29 - 19:30 01/23/2020,112.492
19:30 - 19:31 01/23/2020,112.55
19:31 - 19:32 01/23/2020,112.535
19:32 - 19:33 01/23/2020,112.419
19:33 - 19:34 01/23/2020,112.482
19:34 - 19:35 01/23/2020,112.478
19:35 - 19:36 01/23/2020,112.453
19:36 - 19:37 01/23/2020,112.478
19:37 - 19:38 01/23/2020,112.365
19:38 - 19:39 01/23/2020,112.436
19:39 - 19:40 01/23/2020,112.388
19:40 - 19:41 01/23/2020,112.202
19:41 - 19:42 01/23/2020,112.129
19:42 - 19:43 01/23/2020,112.132
19:43 - 19:44 01/23/2020,112.211
19:44 - 19:45 01/23/2020,112.28
19:45 - 19:46 01/23/2020,112.327
19:46 - 19:47 01/23/2020,112.234
19:47 - 19:48 01/23/2020,112.072
19:48 - 19:49 01/23/2020,111.706
19:49 - 19:50 01/23/2020,111.8
19:50 - 19:51 01/23/2020,111.866
19:51 - 19:52 01/23/2020,111.716
19:52 - 19:53 01/23/2020,111.806
19:53 - 19:54 01/23/2020,111.96
19:54 - 19:55 01/23/2020,112
19:55 - 19:56 01/23/2020,111.903
19:56 - 19:57 01/23/2020,111.891
19:57 - 19:58 01/23/2020,111.982
19:58 - 19:59 01/23/2020,112.048
19:59 - 20:00 01/23/2020,112.1
20:00 - 20:01 01/23/2020,112.092
20:01 - 20:02 01/23/2020,111.894
20:02 - 20:03 01/23/2020,111.77
20:03 - 20:04 01/23/2020,111.727
