Date,Close,Open,High,Low
"Dec 04, 2018",1.1345,1.1354,1.1421,1.1318
"Dec 05, 2018",1.1344,1.1342,1.1361,1.1309
"Dec 06, 2018",1.1376,1.1345,1.1414,1.1321
"Dec 07, 2018",1.1378,1.1377,1.1425,1.1359
"Dec 10, 2018",1.1356,1.1401,1.1444,1.1349
"Dec 11, 2018",1.1316,1.1361,1.1402,1.1304
"Dec 12, 2018",1.1368,1.1317,1.1388,1.1312
"Dec 13, 2018",1.1363,1.1369,1.1396,1.133
"Dec 14, 2018",1.1309,1.1362,1.1374,1.1268
"Dec 17, 2018",1.1347,1.1308,1.136,1.1299
"Dec 18, 2018",1.1361,1.1346,1.1402,1.1336
"Dec 19, 2018",1.1377,1.1361,1.1442,1.136
"Dec 20, 2018",1.1446,1.1377,1.1487,1.1371
"Dec 21, 2018",1.1369,1.1447,1.1477,1.1353
"Dec 24, 2018",1.14,1.137,1.1439,1.135
"Dec 25, 2018",1.1362,1.14,1.1429,1.1361
"Dec 26, 2018",1.1353,1.1363,1.1423,1.1342
"Dec 27, 2018",1.143,1.1353,1.1457,1.1349
"Dec 28, 2018",1.1438,1.1429,1.1478,1.1424
"Dec 31, 2018",1.147,1.1443,1.147,1.1421
"Jan 01, 2019",1.1464,1.1466,1.1481,1.1425
"Jan 02, 2019",1.1343,1.1464,1.1499,1.1325
"Jan 03, 2019",1.1394,1.1345,1.1413,1.1309
"Jan 04, 2019",1.1395,1.1393,1.1422,1.1345
"Jan 07, 2019",1.1476,1.1392,1.1485,1.1392
"Jan 08, 2019",1.1442,1.1476,1.1487,1.1422
"Jan 09, 2019",1.1543,1.1444,1.1556,1.1435
"Jan 10, 2019",1.15,1.1542,1.1572,1.1485
"Jan 11, 2019",1.1469,1.1499,1.1542,1.1457
"Jan 14, 2019",1.1477,1.1471,1.1485,1.144
"Jan 15, 2019",1.1417,1.1473,1.1494,1.1381
"Jan 16, 2019",1.14,1.1414,1.1429,1.1377
"Jan 17, 2019",1.1398,1.1396,1.141,1.1369
"Jan 18, 2019",1.1363,1.1389,1.1413,1.1352
"Jan 21, 2019",1.1366,1.1371,1.1409,1.1355
"Jan 22, 2019",1.1359,1.1365,1.1386,1.1334
"Jan 23, 2019",1.1381,1.1358,1.1397,1.1348
"Jan 24, 2019",1.1306,1.138,1.1398,1.1287
"Jan 25, 2019",1.1415,1.1306,1.1421,1.1298
"Jan 28, 2019",1.1434,1.1404,1.1445,1.1388
"Jan 29, 2019",1.1432,1.1428,1.1453,1.141
"Jan 30, 2019",1.1479,1.1433,1.1503,1.1404
"Jan 31, 2019",1.1446,1.148,1.1517,1.1434
"Feb 01, 2019",1.1456,1.1447,1.149,1.1433
"Feb 04, 2019",1.1438,1.1457,1.1467,1.1421
"Feb 05, 2019",1.1415,1.1442,1.1456,1.14
"Feb 06, 2019",1.1362,1.1406,1.142,1.1359
"Feb 07, 2019",1.1341,1.136,1.1375,1.1322
"Feb 08, 2019",1.133,1.1346,1.1355,1.132
"Feb 11, 2019",1.1276,1.1328,1.1331,1.1264
"Feb 12, 2019",1.1325,1.128,1.1342,1.1256
"Feb 13, 2019",1.1267,1.1326,1.1346,1.126
"Feb 14, 2019",1.1301,1.1262,1.1313,1.1247
"Feb 15, 2019",1.1295,1.1295,1.1313,1.1233
"Feb 18, 2019",1.1311,1.1288,1.1337,1.1284
"Feb 19, 2019",1.1341,1.131,1.1358,1.1274
"Feb 20, 2019",1.1337,1.1342,1.1374,1.1324
"Feb 21, 2019",1.1336,1.1338,1.1368,1.132
"Feb 22, 2019",1.1343,1.1337,1.136,1.1315
"Feb 25, 2019",1.1359,1.1338,1.1369,1.1323
"Feb 26, 2019",1.1387,1.1366,1.1404,1.1343
"Feb 27, 2019",1.1369,1.1396,1.1404,1.136
"Feb 28, 2019",1.1371,1.1371,1.1421,1.1357
"Mar 01, 2019",1.1377,1.1372,1.141,1.1353
"Mar 04, 2019",1.134,1.138,1.1398,1.1309
"Mar 05, 2019",1.1308,1.1339,1.1353,1.129
"Mar 06, 2019",1.1307,1.1313,1.1328,1.1286
"Mar 07, 2019",1.1194,1.1306,1.1322,1.1176
"Mar 08, 2019",1.124,1.1194,1.1248,1.1185
"Mar 11, 2019",1.1247,1.1238,1.1259,1.1221
"Mar 12, 2019",1.1286,1.125,1.1308,1.1243
"Mar 13, 2019",1.1325,1.1287,1.1341,1.1277
"Mar 14, 2019",1.1302,1.1329,1.1342,1.1293
"Mar 15, 2019",1.1325,1.1305,1.1346,1.1296
"Mar 18, 2019",1.1336,1.1323,1.136,1.1317
"Mar 19, 2019",1.1349,1.1337,1.1364,1.1332
"Mar 20, 2019",1.1411,1.1351,1.145,1.1335
"Mar 21, 2019",1.1373,1.1414,1.1439,1.1342
"Mar 22, 2019",1.1313,1.1375,1.1394,1.1272
"Mar 25, 2019",1.1311,1.1294,1.1333,1.1284
"Mar 26, 2019",1.1264,1.1313,1.1329,1.1262
"Mar 27, 2019",1.1247,1.1269,1.1287,1.1242
"Mar 28, 2019",1.122,1.1244,1.1264,1.1213
"Mar 29, 2019",1.1217,1.1221,1.1249,1.1208
"Apr 01, 2019",1.1212,1.1218,1.125,1.1202
"Apr 02, 2019",1.1202,1.1216,1.1219,1.1183
"Apr 03, 2019",1.1234,1.1205,1.1256,1.12
"Apr 04, 2019",1.122,1.1235,1.125,1.1205
"Apr 05, 2019",1.1214,1.1223,1.1247,1.1209
"Apr 08, 2019",1.1259,1.1218,1.1277,1.1213
"Apr 09, 2019",1.1261,1.1272,1.1286,1.1253
"Apr 10, 2019",1.1273,1.1264,1.1288,1.1229
"Apr 11, 2019",1.125,1.1273,1.1291,1.1249
"Apr 12, 2019",1.13,1.1254,1.1327,1.1252
"Apr 15, 2019",1.1307,1.13,1.1322,1.1294
"Apr 16, 2019",1.128,1.1303,1.1315,1.1279
"Apr 17, 2019",1.1294,1.1281,1.1326,1.1279
"Apr 18, 2019",1.1229,1.1297,1.1307,1.1226
"Apr 19, 2019",1.1246,1.1241,1.1254,1.1228
"Apr 22, 2019",1.1255,1.1244,1.1264,1.1236
"Apr 23, 2019",1.1225,1.1257,1.1264,1.1192
"Apr 24, 2019",1.1152,1.1229,1.1233,1.114
"Apr 25, 2019",1.113,1.1161,1.1164,1.1118
"Apr 26, 2019",1.1148,1.1131,1.1176,1.1111
"Apr 29, 2019",1.1185,1.1152,1.1192,1.1141
"Apr 30, 2019",1.1215,1.1186,1.1231,1.1175
"May 01, 2019",1.1194,1.1215,1.1266,1.1187
"May 02, 2019",1.1176,1.1202,1.1221,1.117
"May 03, 2019",1.12,1.1178,1.1207,1.1135
"May 06, 2019",1.1197,1.1172,1.1211,1.1159
"May 07, 2019",1.119,1.1199,1.1222,1.1165
"May 08, 2019",1.1191,1.1191,1.1215,1.1182
"May 09, 2019",1.122,1.1192,1.1253,1.1172
"May 10, 2019",1.1233,1.1215,1.1255,1.1214
"May 13, 2019",1.1223,1.1242,1.1266,1.1221
"May 14, 2019",1.1203,1.1224,1.1247,1.12
"May 15, 2019",1.12,1.1204,1.1226,1.1177
"May 16, 2019",1.1172,1.1202,1.1227,1.1165
"May 17, 2019",1.1156,1.1174,1.1185,1.1154
"May 20, 2019",1.117,1.1158,1.1177,1.1149
"May 21, 2019",1.1158,1.1171,1.1188,1.1141
"May 22, 2019",1.1152,1.1167,1.1181,1.1147
"May 23, 2019",1.118,1.1151,1.1189,1.1107
"May 24, 2019",1.1202,1.1182,1.1214,1.1174
"May 27, 2019",1.1196,1.1196,1.1216,1.1185
"May 28, 2019",1.116,1.1199,1.1204,1.1158
"May 29, 2019",1.1129,1.1161,1.1174,1.1123
"May 30, 2019",1.113,1.1132,1.1145,1.1115
"May 31, 2019",1.1167,1.1135,1.118,1.1125
"Jun 03, 2019",1.124,1.1168,1.1264,1.1156
"Jun 04, 2019",1.1251,1.1241,1.1279,1.1226
"Jun 05, 2019",1.1219,1.1251,1.1307,1.1219
"Jun 06, 2019",1.1274,1.1229,1.1309,1.1214
"Jun 07, 2019",1.1331,1.1276,1.1349,1.125
"Jun 10, 2019",1.1312,1.1324,1.1331,1.1289
"Jun 11, 2019",1.1329,1.1312,1.1338,1.1301
"Jun 12, 2019",1.1287,1.1326,1.1344,1.1281
"Jun 13, 2019",1.1275,1.1287,1.1305,1.1267
"Jun 14, 2019",1.1207,1.1283,1.1291,1.1201
"Jun 17, 2019",1.1217,1.1216,1.1248,1.1204
"Jun 18, 2019",1.1191,1.1219,1.1243,1.118
"Jun 19, 2019",1.1224,1.1193,1.1254,1.1186
"Jun 20, 2019",1.1291,1.1226,1.1319,1.1226
"Jun 21, 2019",1.1366,1.1292,1.1379,1.1282
"Jun 24, 2019",1.1396,1.1361,1.1405,1.1361
"Jun 25, 2019",1.1365,1.1399,1.1413,1.1343
"Jun 26, 2019",1.1368,1.1365,1.1392,1.1348
"Jun 27, 2019",1.1368,1.1369,1.1382,1.1348
"Jun 28, 2019",1.1368,1.137,1.1394,1.1351
"Jul 01, 2019",1.1285,1.1376,1.1376,1.128
"Jul 02, 2019",1.1283,1.1286,1.1321,1.1274
"Jul 03, 2019",1.1277,1.1285,1.1312,1.1268
"Jul 04, 2019",1.1284,1.1278,1.1296,1.1272
"Jul 05, 2019",1.1224,1.1285,1.1288,1.1207
"Jul 08, 2019",1.1214,1.1223,1.1235,1.1207
"Jul 09, 2019",1.1206,1.1215,1.122,1.1193
"Jul 10, 2019",1.1249,1.1208,1.1264,1.1201
"Jul 11, 2019",1.1252,1.1251,1.1286,1.1244
"Jul 12, 2019",1.1269,1.1254,1.1276,1.1237
"Jul 15, 2019",1.1257,1.1269,1.1285,1.1252
"Jul 16, 2019",1.1209,1.1257,1.1264,1.1201
"Jul 17, 2019",1.1223,1.1211,1.1235,1.12
"Jul 18, 2019",1.1275,1.1224,1.1281,1.1205
"Jul 19, 2019",1.122,1.1277,1.1283,1.1203
"Jul 22, 2019",1.1208,1.1218,1.1226,1.1206
"Jul 23, 2019",1.1151,1.121,1.1211,1.1145
"Jul 24, 2019",1.1139,1.1152,1.1159,1.1127
"Jul 25, 2019",1.1145,1.1141,1.1188,1.1101
"Jul 26, 2019",1.1125,1.1147,1.1151,1.1112
"Jul 29, 2019",1.1144,1.1127,1.1151,1.1113
"Jul 30, 2019",1.1153,1.1144,1.1162,1.1132
"Jul 31, 2019",1.1074,1.1155,1.1163,1.1059
"Aug 01, 2019",1.1083,1.1076,1.1096,1.1027
"Aug 02, 2019",1.1107,1.1085,1.1118,1.107
"Aug 05, 2019",1.1202,1.1103,1.1214,1.1103
"Aug 06, 2019",1.1198,1.1203,1.125,1.1168
"Aug 07, 2019",1.1197,1.1199,1.1243,1.1179
"Aug 08, 2019",1.1178,1.1199,1.1233,1.1177
"Aug 09, 2019",1.1198,1.118,1.1223,1.1179
"Aug 12, 2019",1.1212,1.1204,1.1231,1.1162
"Aug 13, 2019",1.1169,1.1214,1.1229,1.117
"Aug 14, 2019",1.1138,1.1171,1.1192,1.113
"Aug 15, 2019",1.1106,1.1139,1.1159,1.1091
"Aug 16, 2019",1.1089,1.1107,1.1114,1.1066
"Aug 19, 2019",1.1076,1.1092,1.1114,1.1076
"Aug 20, 2019",1.1099,1.1079,1.1107,1.1065
"Aug 21, 2019",1.1083,1.11,1.1108,1.108
"Aug 22, 2019",1.1078,1.1085,1.1114,1.1063
"Aug 23, 2019",1.1144,1.1079,1.1154,1.1051
"Aug 26, 2019",1.11,1.1145,1.1166,1.1093
"Aug 27, 2019",1.109,1.1103,1.1116,1.1085
"Aug 28, 2019",1.1077,1.1091,1.1099,1.1072
"Aug 29, 2019",1.1055,1.1077,1.1092,1.1042
"Aug 30, 2019",1.0989,1.1056,1.1062,1.0963
"Sep 02, 2019",1.0966,1.0989,1.1,1.0957
"Sep 03, 2019",1.0972,1.097,1.0979,1.0926
"Sep 04, 2019",1.1033,1.0974,1.1039,1.0968
"Sep 05, 2019",1.1033,1.1037,1.1085,1.1016
"Sep 06, 2019",1.1027,1.1034,1.1057,1.102
"Sep 09, 2019",1.1046,1.1024,1.1069,1.1015
"Sep 10, 2019",1.1043,1.1047,1.1061,1.103
"Sep 11, 2019",1.1009,1.1044,1.1056,1.0984
"Sep 12, 2019",1.1061,1.1011,1.1087,1.0927
"Sep 13, 2019",1.1073,1.1063,1.111,1.1055
"Sep 16, 2019",1.1,1.1087,1.1093,1.0993
"Sep 17, 2019",1.1071,1.1,1.1076,1.099
"Sep 18, 2019",1.1029,1.1073,1.1077,1.1013
"Sep 19, 2019",1.104,1.103,1.1075,1.1022
"Sep 20, 2019",1.1017,1.1042,1.1069,1.0996
"Sep 23, 2019",1.0991,1.1016,1.1027,1.0965
"Sep 24, 2019",1.1018,1.0994,1.1025,1.0983
"Sep 25, 2019",1.0941,1.102,1.1025,1.0937
"Sep 26, 2019",1.0921,1.0942,1.0969,1.0908
"Sep 27, 2019",1.0938,1.0921,1.096,1.0905
"Sep 30, 2019",1.0898,1.094,1.0948,1.0884
"Oct 01, 2019",1.093,1.09,1.0943,1.0878
"Oct 02, 2019",1.0958,1.0933,1.0964,1.0904
"Oct 03, 2019",1.0964,1.0959,1.1,1.0941
"Oct 04, 2019",1.0976,1.0963,1.0999,1.0956
"Oct 07, 2019",1.097,1.0976,1.1001,1.0962
"Oct 08, 2019",1.0954,1.0971,1.0997,1.0941
"Oct 09, 2019",1.0969,1.0956,1.0991,1.0951
"Oct 10, 2019",1.1004,1.0971,1.1035,1.097
"Oct 11, 2019",1.104,1.1006,1.1063,1.1
"Oct 14, 2019",1.1028,1.1044,1.105,1.1013
"Oct 15, 2019",1.1031,1.1028,1.1047,1.0991
"Oct 16, 2019",1.107,1.1033,1.1086,1.1021
"Oct 17, 2019",1.1122,1.1072,1.1141,1.1064
"Oct 18, 2019",1.1169,1.1125,1.1173,1.1114
"Oct 21, 2019",1.1148,1.1143,1.118,1.1137
"Oct 22, 2019",1.1124,1.115,1.1158,1.1118
"Oct 23, 2019",1.1129,1.1125,1.1141,1.1106
"Oct 24, 2019",1.1104,1.1131,1.1164,1.1092
"Oct 25, 2019",1.1078,1.1104,1.1123,1.1072
"Oct 28, 2019",1.1098,1.1082,1.1108,1.1076
"Oct 29, 2019",1.111,1.1099,1.112,1.1073
"Oct 30, 2019",1.1148,1.1112,1.1152,1.1079
"Oct 31, 2019",1.115,1.1151,1.1176,1.113
"Nov 01, 2019",1.1165,1.1152,1.1172,1.1128
"Nov 04, 2019",1.1126,1.1165,1.1176,1.1124
"Nov 05, 2019",1.1074,1.1128,1.1141,1.1063
"Nov 06, 2019",1.1065,1.1075,1.1094,1.1064
"Nov 07, 2019",1.1049,1.1066,1.1092,1.1035
"Nov 08, 2019",1.1016,1.105,1.1056,1.1016
"Nov 11, 2019",1.1032,1.1022,1.1044,1.1016
"Nov 12, 2019",1.1007,1.1033,1.104,1.1002
"Nov 13, 2019",1.1006,1.101,1.1021,1.0994
"Nov 14, 2019",1.1021,1.1006,1.1028,1.0989
"Nov 15, 2019",1.105,1.1021,1.1058,1.1014
"Nov 18, 2019",1.107,1.1052,1.1091,1.1048
"Nov 19, 2019",1.1078,1.1072,1.1085,1.1062
"Nov 20, 2019",1.1072,1.1078,1.1083,1.1053
"Nov 21, 2019",1.1057,1.1074,1.1098,1.1051
"Nov 22, 2019",1.1022,1.1058,1.1086,1.1014
"Nov 25, 2019",1.1013,1.1024,1.1033,1.1004
"Nov 26, 2019",1.1018,1.1014,1.1027,1.1006
"Nov 27, 2019",1.0998,1.102,1.1026,1.0991
"Nov 28, 2019",1.1007,1.0999,1.1019,1.0999
"Nov 29, 2019",1.1015,1.1008,1.1029,1.098
"Dec 02, 2019",1.1077,1.1014,1.109,1.1003
"Dec 03, 2019",1.1081,1.1078,1.1094,1.1065
"Dec 04, 2019",1.1076,1.1082,1.1116,1.1066
"Dec 05, 2019",1.1102,1.1079,1.1109,1.1077
"Dec 06, 2019",1.1057,1.1105,1.1111,1.104
"Dec 09, 2019",1.1062,1.1055,1.1079,1.1052
"Dec 10, 2019",1.1092,1.1063,1.1099,1.1062
"Dec 11, 2019",1.1128,1.1092,1.1145,1.107
"Dec 12, 2019",1.1128,1.113,1.1155,1.1102
"Dec 13, 2019",1.1119,1.1129,1.12,1.1111
"Dec 16, 2019",1.1142,1.1122,1.1159,1.1122
"Dec 17, 2019",1.1149,1.1143,1.1176,1.1128
"Dec 18, 2019",1.1111,1.115,1.1156,1.111
"Dec 19, 2019",1.112,1.1113,1.1145,1.1107
"Dec 20, 2019",1.1078,1.1122,1.1127,1.1065
"Dec 23, 2019",1.1086,1.1081,1.1097,1.1069
"Dec 24, 2019",1.1087,1.1089,1.1095,1.1069
"Dec 25, 2019",1.109,1.1089,1.1107,1.1073
"Dec 26, 2019",1.1096,1.1091,1.111,1.1082
"Dec 27, 2019",1.1175,1.1097,1.1188,1.1095
"Dec 30, 2019",1.1197,1.1175,1.1223,1.117
"Dec 31, 2019",1.121,1.1198,1.124,1.1198
"Jan 01, 2020",1.121,1.1213,1.1223,1.1205
"Jan 02, 2020",1.117,1.1212,1.1227,1.1163
"Jan 03, 2020",1.1158,1.1172,1.1181,1.1125
"Jan 06, 2020",1.1193,1.1168,1.1207,1.1155
"Jan 07, 2020",1.1151,1.1198,1.1198,1.1133
"Jan 08, 2020",1.1103,1.1154,1.1169,1.1101
"Jan 09, 2020",1.1105,1.1106,1.1121,1.1092
"Jan 10, 2020",1.112,1.1106,1.113,1.1085
"Jan 13, 2020",1.1133,1.1125,1.1148,1.1112
"Jan 14, 2020",1.1127,1.1135,1.1145,1.1104
"Jan 15, 2020",1.1149,1.113,1.1164,1.1118
"Jan 16, 2020",1.1135,1.1151,1.1173,1.1128
"Jan 17, 2020",1.1088,1.1136,1.1143,1.1085
"Jan 20, 2020",1.1094,1.1092,1.1104,1.1076
"Jan 21, 2020",1.1082,1.1095,1.1119,1.108
"Jan 22, 2020",1.1091,1.1084,1.1099,1.107
"Jan 23, 2020",1.1052,1.1092,1.1109,1.1036
"Jan 24, 2020",1.1023,1.1055,1.1063,1.102
"Jan 27, 2020",1.1016,1.1021,1.1039,1.1009
"Jan 28, 2020",1.102,1.1019,1.1026,1.0998
"Jan 29, 2020",1.1009,1.1022,1.1028,1.0991
"Jan 30, 2020",1.103,1.101,1.104,1.1006
"Jan 31, 2020",1.1093,1.1032,1.1097,1.1016
"Feb 03, 2020",1.1058,1.1092,1.1096,1.1035
"Feb 04, 2020",1.1042,1.1059,1.1065,1.1033
"Feb 05, 2020",1.0997,1.1044,1.1049,1.0993
"Feb 06, 2020",1.098,1.0999,1.1014,1.0964
"Feb 07, 2020",1.0943,1.0983,1.0986,1.0941
"Feb 10, 2020",1.0909,1.0951,1.0958,1.0907
"Feb 11, 2020",1.0914,1.0911,1.0926,1.0891
"Feb 12, 2020",1.0871,1.0916,1.0927,1.0864
"Feb 13, 2020",1.084,1.0874,1.089,1.0833
"Feb 14, 2020",1.083,1.0841,1.0862,1.0827
"Feb 17, 2020",1.0834,1.0832,1.0852,1.0821
"Feb 18, 2020",1.0791,1.0838,1.0839,1.0785
"Feb 19, 2020",1.0804,1.0791,1.0812,1.0782
"Feb 20, 2020",1.0783,1.0806,1.0821,1.0776
"Feb 21, 2020",1.0843,1.0785,1.0864,1.0783
"Feb 24, 2020",1.0852,1.0841,1.0872,1.0805
"Feb 25, 2020",1.0879,1.0854,1.0891,1.0829
"Feb 26, 2020",1.0879,1.0881,1.091,1.0855
"Feb 27, 2020",1.0998,1.0881,1.1006,1.0878
"Feb 28, 2020",1.1025,1.1001,1.1054,1.095
"Mar 02, 2020",1.1132,1.1003,1.1186,1.1003
"Mar 03, 2020",1.1171,1.1133,1.1214,1.1095
"Mar 04, 2020",1.1134,1.1172,1.1187,1.1094
"Mar 05, 2020",1.1239,1.1136,1.1245,1.1119
"Mar 06, 2020",1.1285,1.1238,1.1356,1.1212
"Mar 09, 2020",1.1447,1.1292,1.1494,1.1284
"Mar 10, 2020",1.1279,1.1446,1.1459,1.1274
"Mar 11, 2020",1.1267,1.128,1.1367,1.1257
"Mar 12, 2020",1.1183,1.1269,1.1334,1.1055
"Mar 13, 2020",1.1105,1.1185,1.1222,1.1054
"Mar 16, 2020",1.1181,1.1085,1.1237,1.1046
"Mar 17, 2020",1.0996,1.1183,1.119,1.0955
"Mar 18, 2020",1.0913,1.0997,1.1046,1.0802
"Mar 19, 2020",1.069,1.0915,1.0982,1.0654
"Mar 20, 2020",1.0694,1.0691,1.0832,1.0637
"Mar 23, 2020",1.0721,1.0696,1.0828,1.0637
"Mar 24, 2020",1.0787,1.0726,1.0889,1.0722
"Mar 25, 2020",1.088,1.0789,1.0895,1.0761
"Mar 26, 2020",1.1028,1.0881,1.1059,1.0869
"Mar 27, 2020",1.114,1.103,1.1148,1.0953
"Mar 30, 2020",1.1046,1.1136,1.1145,1.101
"Mar 31, 2020",1.1029,1.1049,1.1056,1.0926
"Apr 01, 2020",1.0962,1.1031,1.104,1.0903
"Apr 02, 2020",1.0856,1.0964,1.097,1.082
"Apr 03, 2020",1.0808,1.0858,1.0865,1.0773
"Apr 06, 2020",1.0791,1.0813,1.0835,1.0768
"Apr 07, 2020",1.0889,1.0793,1.0926,1.0783
"Apr 08, 2020",1.0856,1.0891,1.0904,1.0829
"Apr 09, 2020",1.0927,1.0857,1.0953,1.0841
"Apr 10, 2020",1.0935,1.093,1.0953,1.0919
"Apr 13, 2020",1.0913,1.0941,1.0969,1.0892
"Apr 14, 2020",1.0979,1.0914,1.0988,1.0904
"Apr 15, 2020",1.0907,1.098,1.0991,1.0856
"Apr 16, 2020",1.0835,1.0911,1.0913,1.0817
"Apr 17, 2020",1.0876,1.0835,1.0893,1.0812
"Apr 20, 2020",1.0862,1.0875,1.0898,1.0841
"Apr 21, 2020",1.0856,1.0862,1.0882,1.0816
"Apr 22, 2020",1.0822,1.0857,1.0886,1.0802
"Apr 23, 2020",1.0776,1.0824,1.0848,1.0755
"Apr 24, 2020",1.082,1.0778,1.0831,1.0726
"Apr 27, 2020",1.0828,1.0809,1.0862,1.0808
"Apr 28, 2020",1.0818,1.0829,1.089,1.081
"Apr 29, 2020",1.0873,1.0819,1.0886,1.0818
"Apr 30, 2020",1.0955,1.0872,1.0973,1.0833
"May 01, 2020",1.0983,1.0956,1.1019,1.0934
"May 04, 2020",1.0906,1.098,1.098,1.0895
"May 05, 2020",1.0838,1.0907,1.0927,1.0826
"May 06, 2020",1.0794,1.0836,1.0848,1.0782
"May 07, 2020",1.0832,1.0795,1.0835,1.0766
"May 08, 2020",1.084,1.0833,1.0876,1.0814
"May 11, 2020",1.0806,1.0838,1.0851,1.08
"May 12, 2020",1.0846,1.0807,1.0885,1.0784
"May 13, 2020",1.0816,1.0848,1.0897,1.0811
"May 14, 2020",1.0804,1.0819,1.0826,1.0775
"May 15, 2020",1.0815,1.0805,1.0851,1.0789
"May 18, 2020",1.0912,1.0816,1.0927,1.0799
"May 19, 2020",1.0921,1.0913,1.0977,1.0901
"May 20, 2020",1.0977,1.0928,1.1,1.0918
"May 21, 2020",1.0949,1.0979,1.101,1.0936
"May 22, 2020",1.09,1.0949,1.0961,1.0885
"May 25, 2020",1.0899,1.0903,1.0915,1.087
"May 26, 2020",1.098,1.0899,1.0997,1.0891
"May 27, 2020",1.1003,1.0983,1.1032,1.0934
"May 28, 2020",1.1076,1.1005,1.1094,1.0991
"May 29, 2020",1.1098,1.1078,1.1146,1.107
"Jun 01, 2020",1.1134,1.1097,1.1155,1.1095
