NASDAQ,Close
22:30 - 22:31 05/25/2020,9416.71
22:31 - 22:32 05/25/2020,9416.71
22:32 - 22:33 05/25/2020,9416.71
22:33 - 22:34 05/25/2020,9416.71
22:34 - 22:35 05/25/2020,9416.71
22:35 - 22:36 05/25/2020,9416.71
22:36 - 22:37 05/25/2020,9416.71
22:37 - 22:38 05/25/2020,9416.71
22:38 - 22:39 05/25/2020,9416.71
22:39 - 22:40 05/25/2020,9416.71
22:40 - 22:41 05/25/2020,9416.71
22:41 - 22:42 05/25/2020,9416.71
22:42 - 22:43 05/25/2020,9416.71
22:43 - 22:44 05/25/2020,9416.71
22:44 - 22:45 05/25/2020,9416.71
29MAY2020_00:00:00.000000 05/25/2020,
15:30 - 15:31 05/26/2020,9435.09
15:31 - 15:32 05/26/2020,9437.98
15:32 - 15:33 05/26/2020,9457.22
15:33 - 15:34 05/26/2020,9459.35
15:34 - 15:35 05/26/2020,9452.06
15:35 - 15:36 05/26/2020,9440.36
15:36 - 15:37 05/26/2020,9443.74
15:37 - 15:38 05/26/2020,9435.16
15:38 - 15:39 05/26/2020,9454.99
15:39 - 15:40 05/26/2020,9455.09
15:40 - 15:41 05/26/2020,9457.99
15:41 - 15:42 05/26/2020,9455.29
15:42 - 15:43 05/26/2020,9452.29
15:43 - 15:44 05/26/2020,9458.72
15:44 - 15:45 05/26/2020,9458.86
15:45 - 15:46 05/26/2020,9462.65
15:46 - 15:47 05/26/2020,9475.41
15:47 - 15:48 05/26/2020,9480.91
15:48 - 15:49 05/26/2020,9483.04
15:49 - 15:50 05/26/2020,9477.77
15:50 - 15:51 05/26/2020,9476.53
15:51 - 15:52 05/26/2020,9480.28
15:52 - 15:53 05/26/2020,9478.58
15:53 - 15:54 05/26/2020,9479.28
15:54 - 15:55 05/26/2020,9473.88
15:55 - 15:56 05/26/2020,9469.04
15:56 - 15:57 05/26/2020,9468.44
15:57 - 15:58 05/26/2020,9462.55
15:58 - 15:59 05/26/2020,9456.88
15:59 - 16:00 05/26/2020,9463.4
16:00 - 16:01 05/26/2020,9458.63
16:01 - 16:02 05/26/2020,9454.08
16:02 - 16:03 05/26/2020,9456.01
16:03 - 16:04 05/26/2020,9456.24
16:04 - 16:05 05/26/2020,9454.42
16:05 - 16:06 05/26/2020,9465.27
16:06 - 16:07 05/26/2020,9455.74
16:07 - 16:08 05/26/2020,9439.2
16:08 - 16:09 05/26/2020,9417.86
16:09 - 16:10 05/26/2020,9419.28
16:10 - 16:11 05/26/2020,9419.04
16:11 - 16:12 05/26/2020,9413.49
16:12 - 16:13 05/26/2020,9403.4
16:13 - 16:14 05/26/2020,9399.98
16:14 - 16:15 05/26/2020,9405.44
16:15 - 16:16 05/26/2020,9401.8
16:16 - 16:17 05/26/2020,9400.58
16:17 - 16:18 05/26/2020,9411.17
16:18 - 16:19 05/26/2020,9410.63
16:19 - 16:20 05/26/2020,9408.08
16:20 - 16:21 05/26/2020,9410
16:21 - 16:22 05/26/2020,9404.95
16:22 - 16:23 05/26/2020,9388.39
16:23 - 16:24 05/26/2020,9392.96
16:24 - 16:25 05/26/2020,9400.61
16:25 - 16:26 05/26/2020,9403.69
16:26 - 16:27 05/26/2020,9408.54
16:27 - 16:28 05/26/2020,9413.86
16:28 - 16:29 05/26/2020,9399.46
16:29 - 16:30 05/26/2020,9408.88
16:30 - 16:31 05/26/2020,9423
16:31 - 16:32 05/26/2020,9424.92
16:32 - 16:33 05/26/2020,9426.64
16:33 - 16:34 05/26/2020,9427.23
16:34 - 16:35 05/26/2020,9432.47
16:35 - 16:36 05/26/2020,9425.59
16:36 - 16:37 05/26/2020,9426.37
16:37 - 16:38 05/26/2020,9430.71
16:38 - 16:39 05/26/2020,9428.86
16:39 - 16:40 05/26/2020,9432.27
16:40 - 16:41 05/26/2020,9426.99
16:41 - 16:42 05/26/2020,9422.5
16:42 - 16:43 05/26/2020,9413.14
16:43 - 16:44 05/26/2020,9408.27
16:44 - 16:45 05/26/2020,9411.81
16:45 - 16:46 05/26/2020,9411.05
16:46 - 16:47 05/26/2020,9406.74
16:47 - 16:48 05/26/2020,9406.52
16:48 - 16:49 05/26/2020,9399.19
16:49 - 16:50 05/26/2020,9395.15
16:50 - 16:51 05/26/2020,9397.52
16:51 - 16:52 05/26/2020,9399.46
16:52 - 16:53 05/26/2020,9393.9
16:53 - 16:54 05/26/2020,9395.65
16:54 - 16:55 05/26/2020,9393.21
16:55 - 16:56 05/26/2020,9395.85
16:56 - 16:57 05/26/2020,9405.22
16:57 - 16:58 05/26/2020,9417.15
16:58 - 16:59 05/26/2020,9418.39
16:59 - 17:00 05/26/2020,9413.39
17:00 - 17:01 05/26/2020,9418.3
17:01 - 17:02 05/26/2020,9406.97
17:02 - 17:03 05/26/2020,9403.23
17:03 - 17:04 05/26/2020,9385
17:04 - 17:05 05/26/2020,9384
17:05 - 17:06 05/26/2020,9388.93
17:06 - 17:07 05/26/2020,9395.46
17:07 - 17:08 05/26/2020,9400.25
17:08 - 17:09 05/26/2020,9401.88
17:09 - 17:10 05/26/2020,9394.97
17:10 - 17:11 05/26/2020,9407.54
17:11 - 17:12 05/26/2020,9414.65
17:12 - 17:13 05/26/2020,9413.73
17:13 - 17:14 05/26/2020,9413.91
17:14 - 17:15 05/26/2020,9420.72
17:15 - 17:16 05/26/2020,9422.08
17:16 - 17:17 05/26/2020,9421.74
17:17 - 17:18 05/26/2020,9420.37
17:18 - 17:19 05/26/2020,9418.28
17:19 - 17:20 05/26/2020,9421.5
17:20 - 17:21 05/26/2020,9425.86
17:21 - 17:22 05/26/2020,9425.18
17:22 - 17:23 05/26/2020,9425.42
17:23 - 17:24 05/26/2020,9419.69
17:24 - 17:25 05/26/2020,9415.07
17:25 - 17:26 05/26/2020,9417.16
17:26 - 17:27 05/26/2020,9417.55
17:27 - 17:28 05/26/2020,9420.86
17:28 - 17:29 05/26/2020,9422.32
17:29 - 17:30 05/26/2020,9419.38
17:30 - 17:31 05/26/2020,9421.08
17:31 - 17:32 05/26/2020,9412.91
17:32 - 17:33 05/26/2020,9411.62
17:33 - 17:34 05/26/2020,9418.78
17:34 - 17:35 05/26/2020,9416.42
17:35 - 17:36 05/26/2020,9421.64
17:36 - 17:37 05/26/2020,9424.79
17:37 - 17:38 05/26/2020,9432.19
17:38 - 17:39 05/26/2020,9432.3
17:39 - 17:40 05/26/2020,9430
17:40 - 17:41 05/26/2020,9429.3
17:41 - 17:42 05/26/2020,9428.35
17:42 - 17:43 05/26/2020,9427.27
17:43 - 17:44 05/26/2020,9424.45
17:44 - 17:45 05/26/2020,9426.42
17:45 - 17:46 05/26/2020,9424.11
17:46 - 17:47 05/26/2020,9432.1
17:47 - 17:48 05/26/2020,9439.37
17:48 - 17:49 05/26/2020,9446.9
17:49 - 17:50 05/26/2020,9450.7
17:50 - 17:51 05/26/2020,9452.23
17:51 - 17:52 05/26/2020,9449.8
17:52 - 17:53 05/26/2020,9448.66
17:53 - 17:54 05/26/2020,9447.74
17:54 - 17:55 05/26/2020,9447.56
17:55 - 17:56 05/26/2020,9453.56
17:56 - 17:57 05/26/2020,9453.35
17:57 - 17:58 05/26/2020,9450.88
17:58 - 17:59 05/26/2020,9446.66
17:59 - 18:00 05/26/2020,9447.56
18:00 - 18:01 05/26/2020,9448.97
18:01 - 18:02 05/26/2020,9447.18
18:02 - 18:03 05/26/2020,9455.4
18:03 - 18:04 05/26/2020,9455.77
18:04 - 18:05 05/26/2020,9455
18:05 - 18:06 05/26/2020,9453.85
18:06 - 18:07 05/26/2020,9452.77
18:07 - 18:08 05/26/2020,9453.74
18:08 - 18:09 05/26/2020,9449.67
18:09 - 18:10 05/26/2020,9442.7
18:10 - 18:11 05/26/2020,9444.76
18:11 - 18:12 05/26/2020,9442.51
18:12 - 18:13 05/26/2020,9444.24
18:13 - 18:14 05/26/2020,9442.08
18:14 - 18:15 05/26/2020,9437.46
18:15 - 18:16 05/26/2020,9428.73
18:16 - 18:17 05/26/2020,9428.94
18:17 - 18:18 05/26/2020,9419.49
18:18 - 18:19 05/26/2020,9418.79
18:19 - 18:20 05/26/2020,9418.42
18:20 - 18:21 05/26/2020,9413.59
18:21 - 18:22 05/26/2020,9417.55
18:22 - 18:23 05/26/2020,9421.77
18:23 - 18:24 05/26/2020,9419.94
18:24 - 18:25 05/26/2020,9418.78
18:25 - 18:26 05/26/2020,9420.19
18:26 - 18:27 05/26/2020,9421.23
18:27 - 18:28 05/26/2020,9424.41
18:28 - 18:29 05/26/2020,9423.11
18:29 - 18:30 05/26/2020,9428.8
18:30 - 18:31 05/26/2020,9427.75
18:31 - 18:32 05/26/2020,9422.59
18:32 - 18:33 05/26/2020,9425.7
18:33 - 18:34 05/26/2020,9421.68
18:34 - 18:35 05/26/2020,9420.83
18:35 - 18:36 05/26/2020,9422.35
18:36 - 18:37 05/26/2020,9419.22
18:37 - 18:38 05/26/2020,9422.6
18:38 - 18:39 05/26/2020,9428.47
18:39 - 18:40 05/26/2020,9429.51
18:40 - 18:41 05/26/2020,9428.33
18:41 - 18:42 05/26/2020,9431.28
18:42 - 18:43 05/26/2020,9432.8
18:43 - 18:44 05/26/2020,9431.71
18:44 - 18:45 05/26/2020,9428.13
18:45 - 18:46 05/26/2020,9422.22
18:46 - 18:47 05/26/2020,9420.12
18:47 - 18:48 05/26/2020,9420.7
18:48 - 18:49 05/26/2020,9421.5
18:49 - 18:50 05/26/2020,9419.34
18:50 - 18:51 05/26/2020,9416.49
18:51 - 18:52 05/26/2020,9411.95
18:52 - 18:53 05/26/2020,9410.99
18:53 - 18:54 05/26/2020,9412.6
18:54 - 18:55 05/26/2020,9400.64
18:55 - 18:56 05/26/2020,9427.21
18:56 - 18:57 05/26/2020,9423.08
18:57 - 18:58 05/26/2020,9442.79
18:58 - 18:59 05/26/2020,9462.18
18:59 - 19:00 05/26/2020,9450.49
19:00 - 19:01 05/26/2020,9443.88
19:01 - 19:02 05/26/2020,9445.42
19:02 - 19:03 05/26/2020,9442.66
19:03 - 19:04 05/26/2020,9439.35
19:04 - 19:05 05/26/2020,9435.63
19:05 - 19:06 05/26/2020,9436.6
19:06 - 19:07 05/26/2020,9437.79
19:07 - 19:08 05/26/2020,9443.67
19:08 - 19:09 05/26/2020,9447.64
19:09 - 19:10 05/26/2020,9443.89
19:10 - 19:11 05/26/2020,9444.35
19:11 - 19:12 05/26/2020,9452.65
19:12 - 19:13 05/26/2020,9456.86
19:13 - 19:14 05/26/2020,9455.37
19:14 - 19:15 05/26/2020,9454.23
19:15 - 19:16 05/26/2020,9455.59
19:16 - 19:17 05/26/2020,9451.38
19:17 - 19:18 05/26/2020,9446.36
19:18 - 19:19 05/26/2020,9448.53
19:19 - 19:20 05/26/2020,9448.95
19:20 - 19:21 05/26/2020,9446.06
19:21 - 19:22 05/26/2020,9447.62
19:22 - 19:23 05/26/2020,9450.14
19:23 - 19:24 05/26/2020,9447.55
19:24 - 19:25 05/26/2020,9444.28
19:25 - 19:26 05/26/2020,9440.93
19:26 - 19:27 05/26/2020,9444.25
19:27 - 19:28 05/26/2020,9448.46
19:28 - 19:29 05/26/2020,9443.88
19:29 - 19:30 05/26/2020,9443
19:30 - 19:31 05/26/2020,9444.9
19:31 - 19:32 05/26/2020,9442.05
19:32 - 19:33 05/26/2020,9445.8
19:33 - 19:34 05/26/2020,9445.42
19:34 - 19:35 05/26/2020,9443.19
19:35 - 19:36 05/26/2020,9434.89
19:36 - 19:37 05/26/2020,9434.3
19:37 - 19:38 05/26/2020,9432.58
19:38 - 19:39 05/26/2020,9433.73
19:39 - 19:40 05/26/2020,9433.31
19:40 - 19:41 05/26/2020,9433.65
19:41 - 19:42 05/26/2020,9436.05
19:42 - 19:43 05/26/2020,9434.88
19:43 - 19:44 05/26/2020,9433.42
19:44 - 19:45 05/26/2020,9430.34
19:45 - 19:46 05/26/2020,9428.72
19:46 - 19:47 05/26/2020,9429.63
19:47 - 19:48 05/26/2020,9432.7
19:48 - 19:49 05/26/2020,9433.99
19:49 - 19:50 05/26/2020,9432.94
19:50 - 19:51 05/26/2020,9432.47
19:51 - 19:52 05/26/2020,9434.1
19:52 - 19:53 05/26/2020,9432.62
19:53 - 19:54 05/26/2020,9432.08
19:54 - 19:55 05/26/2020,9431.9
19:55 - 19:56 05/26/2020,9433.79
19:56 - 19:57 05/26/2020,9436.11
19:57 - 19:58 05/26/2020,9438.35
19:58 - 19:59 05/26/2020,9442.07
19:59 - 20:00 05/26/2020,9441.34
20:00 - 20:01 05/26/2020,9443.05
20:01 - 20:02 05/26/2020,9449.57
20:02 - 20:03 05/26/2020,9447.36
20:03 - 20:04 05/26/2020,9444.49
20:04 - 20:05 05/26/2020,9441.47
20:05 - 20:06 05/26/2020,9441.33
20:06 - 20:07 05/26/2020,9466.58
20:07 - 20:08 05/26/2020,9454.91
20:08 - 20:09 05/26/2020,9466.8
20:09 - 20:10 05/26/2020,9480.57
20:10 - 20:11 05/26/2020,9485.05
20:11 - 20:12 05/26/2020,9479.18
20:12 - 20:13 05/26/2020,9469.17
20:13 - 20:14 05/26/2020,9471.76
20:14 - 20:15 05/26/2020,9467.63
20:15 - 20:16 05/26/2020,9468.02
20:16 - 20:17 05/26/2020,9469.9
20:17 - 20:18 05/26/2020,9476.12
20:18 - 20:19 05/26/2020,9478.7
20:19 - 20:20 05/26/2020,9482.41
20:20 - 20:21 05/26/2020,9481.01
20:21 - 20:22 05/26/2020,9475.14
20:22 - 20:23 05/26/2020,9475.33
20:23 - 20:24 05/26/2020,9479.85
20:24 - 20:25 05/26/2020,9482.31
20:25 - 20:26 05/26/2020,9485.6
20:26 - 20:27 05/26/2020,9483.31
20:27 - 20:28 05/26/2020,9492.89
20:28 - 20:29 05/26/2020,9488.78
20:29 - 20:30 05/26/2020,9487.57
20:30 - 20:31 05/26/2020,9484.6
20:31 - 20:32 05/26/2020,9480.33
20:32 - 20:33 05/26/2020,9483.87
20:33 - 20:34 05/26/2020,9485.29
20:34 - 20:35 05/26/2020,9481.15
20:35 - 20:36 05/26/2020,9479.95
20:36 - 20:37 05/26/2020,9478.68
20:37 - 20:38 05/26/2020,9479.42
20:38 - 20:39 05/26/2020,9478.61
20:39 - 20:40 05/26/2020,9471.5
20:40 - 20:41 05/26/2020,9476.31
20:41 - 20:42 05/26/2020,9473.75
20:42 - 20:43 05/26/2020,9471.84
20:43 - 20:44 05/26/2020,9467.89
20:44 - 20:45 05/26/2020,9464.54
20:45 - 20:46 05/26/2020,9468.19
20:46 - 20:47 05/26/2020,9464.77
20:47 - 20:48 05/26/2020,9464.59
20:48 - 20:49 05/26/2020,9463.69
20:49 - 20:50 05/26/2020,9445.06
20:50 - 20:51 05/26/2020,9429.68
20:51 - 20:52 05/26/2020,9417.61
20:52 - 20:53 05/26/2020,9413.4
20:53 - 20:54 05/26/2020,9398.93
20:54 - 20:55 05/26/2020,9424.79
20:55 - 20:56 05/26/2020,9423.72
20:56 - 20:57 05/26/2020,9431.77
20:57 - 20:58 05/26/2020,9459.71
20:58 - 20:59 05/26/2020,9490
20:59 - 21:00 05/26/2020,9497.69
21:00 - 21:01 05/26/2020,9514.48
21:01 - 21:02 05/26/2020,9506.04
21:02 - 21:03 05/26/2020,9520.53
21:03 - 21:04 05/26/2020,9516.7
21:04 - 21:05 05/26/2020,9525.01
21:05 - 21:06 05/26/2020,9518.27
21:06 - 21:07 05/26/2020,9510.07
21:07 - 21:08 05/26/2020,9515.63
21:08 - 21:09 05/26/2020,9510.55
21:09 - 21:10 05/26/2020,9510.62
21:10 - 21:11 05/26/2020,9514.84
21:11 - 21:12 05/26/2020,9516.87
21:12 - 21:13 05/26/2020,9514.75
21:13 - 21:14 05/26/2020,9512.48
21:14 - 21:15 05/26/2020,9503.04
21:15 - 21:16 05/26/2020,9502.09
21:16 - 21:17 05/26/2020,9504.77
21:17 - 21:18 05/26/2020,9504.75
21:18 - 21:19 05/26/2020,9513.58
21:19 - 21:20 05/26/2020,9516
21:20 - 21:21 05/26/2020,9527.3
21:21 - 21:22 05/26/2020,9517.19
21:22 - 21:23 05/26/2020,9525.71
21:23 - 21:24 05/26/2020,9523.94
21:24 - 21:25 05/26/2020,9532.61
21:25 - 21:26 05/26/2020,9527.55
21:26 - 21:27 05/26/2020,9524.58
21:27 - 21:28 05/26/2020,9523.18
21:28 - 21:29 05/26/2020,9516.68
21:29 - 21:30 05/26/2020,9515.55
21:30 - 21:31 05/26/2020,9526.35
21:31 - 21:32 05/26/2020,9521.53
21:32 - 21:33 05/26/2020,9525.8
21:33 - 21:34 05/26/2020,9518.73
21:34 - 21:35 05/26/2020,9517.69
21:35 - 21:36 05/26/2020,9522.88
21:36 - 21:37 05/26/2020,9522.84
21:37 - 21:38 05/26/2020,9522.05
21:38 - 21:39 05/26/2020,9522.83
21:39 - 21:40 05/26/2020,9532.16
21:40 - 21:41 05/26/2020,9532.25
21:41 - 21:42 05/26/2020,9531.89
21:42 - 21:43 05/26/2020,9532.7
21:43 - 21:44 05/26/2020,9532.92
21:44 - 21:45 05/26/2020,9538.8
21:45 - 21:46 05/26/2020,9535.49
21:46 - 21:47 05/26/2020,9540.75
21:47 - 21:48 05/26/2020,9536.95
21:48 - 21:49 05/26/2020,9531.77
21:49 - 21:50 05/26/2020,9531.1
21:50 - 21:51 05/26/2020,9544.76
21:51 - 21:52 05/26/2020,9558.18
21:52 - 21:53 05/26/2020,9558.14
21:53 - 21:54 05/26/2020,9559.68
21:54 - 21:55 05/26/2020,9565.1
21:55 - 21:56 05/26/2020,9569.76
21:56 - 21:57 05/26/2020,9563.59
21:57 - 21:58 05/26/2020,9566.88
21:58 - 21:59 05/26/2020,9565.26
21:59 - 22:00 05/26/2020,9557.73
22:00 - 22:01 05/26/2020,9555.52
22:01 - 22:02 05/26/2020,9555.52
22:02 - 22:03 05/26/2020,9555.52
22:03 - 22:04 05/26/2020,9555.52
22:04 - 22:05 05/26/2020,9555.52
22:05 - 22:06 05/26/2020,9555.52
22:06 - 22:07 05/26/2020,9555.52
22:07 - 22:08 05/26/2020,9555.52
22:08 - 22:09 05/26/2020,9555.52
22:09 - 22:10 05/26/2020,9555.52
22:10 - 22:11 05/26/2020,9555.52
22:11 - 22:12 05/26/2020,9555.52
22:12 - 22:13 05/26/2020,9555.52
22:13 - 22:14 05/26/2020,9555.52
22:14 - 22:15 05/26/2020,9555.52
22:15 - 22:16 05/26/2020,9555.52
22:16 - 22:17 05/26/2020,9555.52
22:17 - 22:18 05/26/2020,9555.52
22:18 - 22:19 05/26/2020,9555.52
22:19 - 22:20 05/26/2020,9555.52
22:20 - 22:21 05/26/2020,9555.52
22:21 - 22:22 05/26/2020,9555.52
22:22 - 22:23 05/26/2020,9555.52
22:23 - 22:24 05/26/2020,9555.52
22:24 - 22:25 05/26/2020,9555.52
22:25 - 22:26 05/26/2020,9555.52
22:26 - 22:27 05/26/2020,9555.52
22:27 - 22:28 05/26/2020,9555.52
22:28 - 22:29 05/26/2020,9555.52
22:29 - 22:30 05/26/2020,9555.52
22:30 - 22:31 05/26/2020,9555.52
22:31 - 22:32 05/26/2020,9555.52
22:32 - 22:33 05/26/2020,9555.52
22:33 - 22:34 05/26/2020,9555.52
22:34 - 22:35 05/26/2020,9555.52
22:35 - 22:36 05/26/2020,9555.52
22:36 - 22:37 05/26/2020,9555.52
22:37 - 22:38 05/26/2020,9555.52
22:38 - 22:39 05/26/2020,9555.52
22:39 - 22:40 05/26/2020,9555.52
22:40 - 22:41 05/26/2020,9555.52
22:41 - 22:42 05/26/2020,9555.52
22:42 - 22:43 05/26/2020,9555.52
22:43 - 22:44 05/26/2020,9555.52
22:44 - 22:45 05/26/2020,9555.52
01JUN2020_00:00:00.000000 05/26/2020,
15:30 - 15:31 05/27/2020,9520.16
15:31 - 15:32 05/27/2020,9547.29
15:32 - 15:33 05/27/2020,9547.63
15:33 - 15:34 05/27/2020,9538.01
15:34 - 15:35 05/27/2020,9541.44
15:35 - 15:36 05/27/2020,9545.33
15:36 - 15:37 05/27/2020,9523.81
15:37 - 15:38 05/27/2020,9530.25
15:38 - 15:39 05/27/2020,9528.21
15:39 - 15:40 05/27/2020,9520.81
15:40 - 15:41 05/27/2020,9535.48
15:41 - 15:42 05/27/2020,9539.29
15:42 - 15:43 05/27/2020,9551.26
15:43 - 15:44 05/27/2020,9556.64
15:44 - 15:45 05/27/2020,9560.8
15:45 - 15:46 05/27/2020,9566.96
15:46 - 15:47 05/27/2020,9561.57
15:47 - 15:48 05/27/2020,9554.06
15:48 - 15:49 05/27/2020,9560.51
15:49 - 15:50 05/27/2020,9560.56
15:50 - 15:51 05/27/2020,9557.81
15:51 - 15:52 05/27/2020,9554.03
15:52 - 15:53 05/27/2020,9556.03
15:53 - 15:54 05/27/2020,9554.94
15:54 - 15:55 05/27/2020,9555.3
15:55 - 15:56 05/27/2020,9556.33
15:56 - 15:57 05/27/2020,9563
15:57 - 15:58 05/27/2020,9559.72
15:58 - 15:59 05/27/2020,9564.93
15:59 - 16:00 05/27/2020,9559.18
16:00 - 16:01 05/27/2020,9556.93
16:01 - 16:02 05/27/2020,9566.27
16:02 - 16:03 05/27/2020,9562.37
16:03 - 16:04 05/27/2020,9557.24
16:04 - 16:05 05/27/2020,9566.12
16:05 - 16:06 05/27/2020,9573.75
16:06 - 16:07 05/27/2020,9579.92
16:07 - 16:08 05/27/2020,9580.7
16:08 - 16:09 05/27/2020,9577.37
16:09 - 16:10 05/27/2020,9577.03
16:10 - 16:11 05/27/2020,9574
16:11 - 16:12 05/27/2020,9574.46
16:12 - 16:13 05/27/2020,9576.63
16:13 - 16:14 05/27/2020,9565.61
16:14 - 16:15 05/27/2020,9571.44
16:15 - 16:16 05/27/2020,9567.78
16:16 - 16:17 05/27/2020,9569.66
16:17 - 16:18 05/27/2020,9571.51
16:18 - 16:19 05/27/2020,9571.5
16:19 - 16:20 05/27/2020,9568.41
16:20 - 16:21 05/27/2020,9567.99
16:21 - 16:22 05/27/2020,9567.2
16:22 - 16:23 05/27/2020,9564.06
16:23 - 16:24 05/27/2020,9562.73
16:24 - 16:25 05/27/2020,9563.33
16:25 - 16:26 05/27/2020,9568.58
16:26 - 16:27 05/27/2020,9568.22
16:27 - 16:28 05/27/2020,9569.05
16:28 - 16:29 05/27/2020,9567.82
16:29 - 16:30 05/27/2020,9572.11
16:30 - 16:31 05/27/2020,9573.64
16:31 - 16:32 05/27/2020,9570.96
16:32 - 16:33 05/27/2020,9574.94
16:33 - 16:34 05/27/2020,9578.5
16:34 - 16:35 05/27/2020,9580.96
16:35 - 16:36 05/27/2020,9581.14
16:36 - 16:37 05/27/2020,9576.99
16:37 - 16:38 05/27/2020,9576.64
16:38 - 16:39 05/27/2020,9574.33
16:39 - 16:40 05/27/2020,9578.46
16:40 - 16:41 05/27/2020,9579.91
16:41 - 16:42 05/27/2020,9579.25
16:42 - 16:43 05/27/2020,9580
16:43 - 16:44 05/27/2020,9573.85
16:44 - 16:45 05/27/2020,9576.44
16:45 - 16:46 05/27/2020,9566.54
16:46 - 16:47 05/27/2020,9566.56
16:47 - 16:48 05/27/2020,9562.85
16:48 - 16:49 05/27/2020,9562.41
16:49 - 16:50 05/27/2020,9561.42
16:50 - 16:51 05/27/2020,9556.94
16:51 - 16:52 05/27/2020,9558.8
16:52 - 16:53 05/27/2020,9564.32
16:53 - 16:54 05/27/2020,9569.27
16:54 - 16:55 05/27/2020,9569.22
16:55 - 16:56 05/27/2020,9572.88
16:56 - 16:57 05/27/2020,9575.3
16:57 - 16:58 05/27/2020,9574.6
16:58 - 16:59 05/27/2020,9574.91
16:59 - 17:00 05/27/2020,9576.24
17:00 - 17:01 05/27/2020,9577.5
17:01 - 17:02 05/27/2020,9572.2
17:02 - 17:03 05/27/2020,9567.71
17:03 - 17:04 05/27/2020,9563.97
17:04 - 17:05 05/27/2020,9562.9
17:05 - 17:06 05/27/2020,9562.42
17:06 - 17:07 05/27/2020,9558.67
17:07 - 17:08 05/27/2020,9564.5
17:08 - 17:09 05/27/2020,9566.38
17:09 - 17:10 05/27/2020,9564.04
17:10 - 17:11 05/27/2020,9560.13
17:11 - 17:12 05/27/2020,9565.45
17:12 - 17:13 05/27/2020,9561.44
17:13 - 17:14 05/27/2020,9561.52
17:14 - 17:15 05/27/2020,9565.05
17:15 - 17:16 05/27/2020,9562.86
17:16 - 17:17 05/27/2020,9562.42
17:17 - 17:18 05/27/2020,9558.47
17:18 - 17:19 05/27/2020,9559.24
17:19 - 17:20 05/27/2020,9552.06
17:20 - 17:21 05/27/2020,9548.91
17:21 - 17:22 05/27/2020,9550.36
17:22 - 17:23 05/27/2020,9551.53
17:23 - 17:24 05/27/2020,9553.34
17:24 - 17:25 05/27/2020,9548.04
17:25 - 17:26 05/27/2020,9547.31
17:26 - 17:27 05/27/2020,9544.76
17:27 - 17:28 05/27/2020,9543.05
17:28 - 17:29 05/27/2020,9548.27
17:29 - 17:30 05/27/2020,9552.45
17:30 - 17:31 05/27/2020,9554.92
17:31 - 17:32 05/27/2020,9558.71
17:32 - 17:33 05/27/2020,9560.51
17:33 - 17:34 05/27/2020,9562.53
17:34 - 17:35 05/27/2020,9566.71
17:35 - 17:36 05/27/2020,9563.99
17:36 - 17:37 05/27/2020,9565.54
17:37 - 17:38 05/27/2020,9563.1
17:38 - 17:39 05/27/2020,9565.39
17:39 - 17:40 05/27/2020,9564.34
17:40 - 17:41 05/27/2020,9561.13
17:41 - 17:42 05/27/2020,9561.77
17:42 - 17:43 05/27/2020,9567.03
17:43 - 17:44 05/27/2020,9568.98
17:44 - 17:45 05/27/2020,9567.32
17:45 - 17:46 05/27/2020,9566.58
17:46 - 17:47 05/27/2020,9564.62
17:47 - 17:48 05/27/2020,9566.73
17:48 - 17:49 05/27/2020,9569.4
17:49 - 17:50 05/27/2020,9567.46
17:50 - 17:51 05/27/2020,9564.41
17:51 - 17:52 05/27/2020,9562.83
17:52 - 17:53 05/27/2020,9562.93
17:53 - 17:54 05/27/2020,9564.01
17:54 - 17:55 05/27/2020,9563.31
17:55 - 17:56 05/27/2020,9565.98
17:56 - 17:57 05/27/2020,9567.01
17:57 - 17:58 05/27/2020,9567.01
17:58 - 17:59 05/27/2020,9565.61
17:59 - 18:00 05/27/2020,9567.84
18:00 - 18:01 05/27/2020,9562.37
18:01 - 18:02 05/27/2020,9558.94
18:02 - 18:03 05/27/2020,9560.9
18:03 - 18:04 05/27/2020,9563.94
18:04 - 18:05 05/27/2020,9567.94
18:05 - 18:06 05/27/2020,9569.22
18:06 - 18:07 05/27/2020,9569.3
18:07 - 18:08 05/27/2020,9569.13
18:08 - 18:09 05/27/2020,9565.75
18:09 - 18:10 05/27/2020,9567.62
18:10 - 18:11 05/27/2020,9569.36
18:11 - 18:12 05/27/2020,9570.79
18:12 - 18:13 05/27/2020,9570.58
18:13 - 18:14 05/27/2020,9570.25
18:14 - 18:15 05/27/2020,9571.08
18:15 - 18:16 05/27/2020,9573.06
18:16 - 18:17 05/27/2020,9573.39
18:17 - 18:18 05/27/2020,9573.01
18:18 - 18:19 05/27/2020,9574.49
18:19 - 18:20 05/27/2020,9578.11
18:20 - 18:21 05/27/2020,9577.67
18:21 - 18:22 05/27/2020,9577.68
18:22 - 18:23 05/27/2020,9578.61
18:23 - 18:24 05/27/2020,9580.4
18:24 - 18:25 05/27/2020,9581.52
18:25 - 18:26 05/27/2020,9581.03
18:26 - 18:27 05/27/2020,9581.56
18:27 - 18:28 05/27/2020,9580.92
18:28 - 18:29 05/27/2020,9581.32
18:29 - 18:30 05/27/2020,9579.31
18:30 - 18:31 05/27/2020,9581.21
18:31 - 18:32 05/27/2020,9581.08
18:32 - 18:33 05/27/2020,9582.12
18:33 - 18:34 05/27/2020,9583.94
